window_id	chrom	start	end	split	mark	target_base	npz_path	known_frac	methylated_frac_known	n_reads_used
chr1:203000000-204000000	chr1	203000000	204000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_203000000_204000000.npz	0.227922	0.000013	4818
chr1:204000000-205000000	chr1	204000000	205000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_204000000_205000000.npz	0.233498	0.000000	4682
chr1:205000000-206000000	chr1	205000000	206000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_205000000_206000000.npz	0.217795	0.000014	5012
chr1:206000000-207000000	chr1	206000000	207000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_206000000_207000000.npz	0.198440	0.000000	4969
chr1:207000000-208000000	chr1	207000000	208000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_207000000_208000000.npz	0.212593	0.000009	4871
chr1:208000000-209000000	chr1	208000000	209000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_208000000_209000000.npz	0.209738	0.000000	4815
chr1:209000000-210000000	chr1	209000000	210000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_209000000_210000000.npz	0.200707	0.000005	4875
chr1:210000000-211000000	chr1	210000000	211000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_210000000_211000000.npz	0.210181	0.000010	4799
chr1:211000000-212000000	chr1	211000000	212000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_211000000_212000000.npz	0.207454	0.000053	5079
chr1:212000000-213000000	chr1	212000000	213000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_212000000_213000000.npz	0.195434	0.000082	5085
chr1:213000000-214000000	chr1	213000000	214000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_213000000_214000000.npz	0.204233	0.000000	4843
chr1:214000000-215000000	chr1	214000000	215000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_214000000_215000000.npz	0.181558	0.000006	4859
chr1:215000000-216000000	chr1	215000000	216000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_215000000_216000000.npz	0.182496	0.000000	4816
chr1:216000000-217000000	chr1	216000000	217000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_216000000_217000000.npz	0.190630	0.000000	4703
chr1:217000000-218000000	chr1	217000000	218000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_217000000_218000000.npz	0.186381	0.000011	4748
chr1:218000000-219000000	chr1	218000000	219000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_218000000_219000000.npz	0.186507	0.000011	4910
chr1:219000000-220000000	chr1	219000000	220000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_219000000_220000000.npz	0.194247	0.000000	4903
chr1:220000000-221000000	chr1	220000000	221000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_220000000_221000000.npz	0.190741	0.000000	4824
chr1:221000000-222000000	chr1	221000000	222000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_221000000_222000000.npz	0.203210	0.000010	4804
chr1:222000000-223000000	chr1	222000000	223000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_222000000_223000000.npz	0.212383	0.000000	4838
chr1:223000000-224000000	chr1	223000000	224000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_223000000_224000000.npz	0.206328	0.000010	4882
chr1:224000000-225000000	chr1	224000000	225000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_224000000_225000000.npz	0.197108	0.000025	4980
chr1:225000000-226000000	chr1	225000000	226000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_225000000_226000000.npz	0.226881	0.000026	4862
chr1:226000000-227000000	chr1	226000000	227000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_226000000_227000000.npz	0.207426	0.000024	4807
chr1:227000000-228000000	chr1	227000000	228000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_227000000_228000000.npz	0.218031	0.012819	3908
chr1:228000000-229000000	chr1	228000000	229000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_228000000_229000000.npz	0.217156	0.000018	4833
chr1:229000000-230000000	chr1	229000000	230000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_229000000_230000000.npz	0.214779	0.000009	4723
chr1:230000000-231000000	chr1	230000000	231000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_230000000_231000000.npz	0.210861	0.000009	4774
chr1:231000000-232000000	chr1	231000000	232000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_231000000_232000000.npz	0.206423	0.000010	4677
chr1:232000000-233000000	chr1	232000000	233000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_232000000_233000000.npz	0.202870	0.000010	4886
chr1:233000000-234000000	chr1	233000000	234000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_233000000_234000000.npz	0.201563	0.000020	4779
chr1:234000000-235000000	chr1	234000000	235000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_234000000_235000000.npz	0.212408	0.000052	4885
chr1:235000000-236000000	chr1	235000000	236000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_235000000_236000000.npz	0.206432	0.000092	4996
chr1:236000000-237000000	chr1	236000000	237000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_236000000_237000000.npz	0.190586	0.000005	4635
chr1:237000000-238000000	chr1	237000000	238000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_237000000_238000000.npz	0.184213	0.000005	4668
chr1:238000000-239000000	chr1	238000000	239000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_238000000_239000000.npz	0.181947	0.000000	4473
chr1:239000000-240000000	chr1	239000000	240000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_239000000_240000000.npz	0.190693	0.000005	4478
chr1:240000000-241000000	chr1	240000000	241000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_240000000_241000000.npz	0.197886	0.000000	4651
chr1:241000000-242000000	chr1	241000000	242000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_241000000_242000000.npz	0.200244	0.000145	4628
chr1:242000000-243000000	chr1	242000000	243000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_242000000_243000000.npz	0.195711	0.000036	4830
chr1:243000000-244000000	chr1	243000000	244000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_243000000_244000000.npz	0.201580	0.000000	4895
chr1:244000000-245000000	chr1	244000000	245000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_244000000_245000000.npz	0.210225	0.000014	4732
chr1:245000000-246000000	chr1	245000000	246000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_245000000_246000000.npz	0.205874	0.000078	4729
chr1:246000000-247000000	chr1	246000000	247000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_246000000_247000000.npz	0.207577	0.000116	4726
chr1:247000000-248000000	chr1	247000000	248000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr1_247000000_248000000.npz	0.185136	0.000005	5229
chr10:0-1000000	chr10	0	1000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_0_1000000.npz	0.227195	0.000004	4351
chr10:1000000-2000000	chr10	1000000	2000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_1000000_2000000.npz	0.219079	0.000009	4710
chr10:2000000-3000000	chr10	2000000	3000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_2000000_3000000.npz	0.200458	0.000010	4813
chr10:3000000-4000000	chr10	3000000	4000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_3000000_4000000.npz	0.211956	0.000038	4730
chr10:4000000-5000000	chr10	4000000	5000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_4000000_5000000.npz	0.192362	0.000000	4792
chr10:5000000-6000000	chr10	5000000	6000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_5000000_6000000.npz	0.214772	0.000000	5148
chr10:6000000-7000000	chr10	6000000	7000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_6000000_7000000.npz	0.209172	0.000110	4778
chr10:7000000-8000000	chr10	7000000	8000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_7000000_8000000.npz	0.206916	0.000039	4819
chr10:8000000-9000000	chr10	8000000	9000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_8000000_9000000.npz	0.191999	0.000010	4807
chr10:9000000-10000000	chr10	9000000	10000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_9000000_10000000.npz	0.179898	0.000011	4838
chr10:10000000-11000000	chr10	10000000	11000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_10000000_11000000.npz	0.192076	0.000000	4832
chr10:11000000-12000000	chr10	11000000	12000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_11000000_12000000.npz	0.211490	0.000052	4925
chr10:12000000-13000000	chr10	12000000	13000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_12000000_13000000.npz	0.211002	0.000038	4616
chr10:13000000-14000000	chr10	13000000	14000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_13000000_14000000.npz	0.211445	0.000099	4818
chr10:14000000-15000000	chr10	14000000	15000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_14000000_15000000.npz	0.210654	0.000043	4897
chr10:15000000-16000000	chr10	15000000	16000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_15000000_16000000.npz	0.205608	0.000000	4755
chr10:16000000-17000000	chr10	16000000	17000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_16000000_17000000.npz	0.198039	0.000005	4895
chr10:17000000-18000000	chr10	17000000	18000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_17000000_18000000.npz	0.195507	0.000031	4852
chr10:18000000-19000000	chr10	18000000	19000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_18000000_19000000.npz	0.191959	0.000005	4923
chr10:19000000-20000000	chr10	19000000	20000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_19000000_20000000.npz	0.177993	0.000000	4451
chr10:20000000-21000000	chr10	20000000	21000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_20000000_21000000.npz	0.186945	0.000000	4475
chr10:21000000-22000000	chr10	21000000	22000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_21000000_22000000.npz	0.202064	0.000010	4743
chr10:22000000-23000000	chr10	22000000	23000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_22000000_23000000.npz	0.196820	0.000132	4919
chr10:23000000-24000000	chr10	23000000	24000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_23000000_24000000.npz	0.197183	0.000005	4777
chr10:24000000-25000000	chr10	24000000	25000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_24000000_25000000.npz	0.202594	0.000000	4860
chr10:25000000-26000000	chr10	25000000	26000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_25000000_26000000.npz	0.188219	0.000000	4870
chr10:26000000-27000000	chr10	26000000	27000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_26000000_27000000.npz	0.196914	0.000015	5038
chr10:27000000-28000000	chr10	27000000	28000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_27000000_28000000.npz	0.192906	0.000005	4766
chr10:28000000-29000000	chr10	28000000	29000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_28000000_29000000.npz	0.199750	0.000005	4795
chr10:29000000-30000000	chr10	29000000	30000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_29000000_30000000.npz	0.211313	0.000000	4552
chr10:30000000-31000000	chr10	30000000	31000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_30000000_31000000.npz	0.210762	0.000066	4906
chr10:31000000-32000000	chr10	31000000	32000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_31000000_32000000.npz	0.193165	0.000021	4859
chr10:32000000-33000000	chr10	32000000	33000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_32000000_33000000.npz	0.191455	0.000010	4961
chr10:33000000-34000000	chr10	33000000	34000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_33000000_34000000.npz	0.204328	0.000005	4557
chr10:34000000-35000000	chr10	34000000	35000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_34000000_35000000.npz	0.208922	0.000005	4868
chr10:35000000-36000000	chr10	35000000	36000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_35000000_36000000.npz	0.201485	0.000010	4879
chr10:36000000-37000000	chr10	36000000	37000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_36000000_37000000.npz	0.188577	0.000000	4626
chr10:37000000-38000000	chr10	37000000	38000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_37000000_38000000.npz	0.191477	0.000016	4453
chr10:38000000-39000000	chr10	38000000	39000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_38000000_39000000.npz	0.165347	0.000000	4954
chr10:39000000-40000000	chr10	39000000	40000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_39000000_40000000.npz	0.161988	0.000562	4404
chr10:40000000-41000000	chr10	40000000	41000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_40000000_41000000.npz	0.113592	0.001593	1327
chr10:41000000-42000000	chr10	41000000	42000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_41000000_42000000.npz	0.163515	0.001241	8564
chr10:42000000-43000000	chr10	42000000	43000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_42000000_43000000.npz	0.133291	0.000225	14004
chr10:43000000-44000000	chr10	43000000	44000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_43000000_44000000.npz	0.214311	0.000019	4660
chr10:44000000-45000000	chr10	44000000	45000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_44000000_45000000.npz	0.218735	0.000009	4751
chr10:45000000-46000000	chr10	45000000	46000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_45000000_46000000.npz	0.212789	0.000000	4787
chr10:46000000-47000000	chr10	46000000	47000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_46000000_47000000.npz	0.203795	0.000064	4965
chr10:47000000-48000000	chr10	47000000	48000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_47000000_48000000.npz	0.213251	0.000103	3647
chr10:48000000-49000000	chr10	48000000	49000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_48000000_49000000.npz	0.216480	0.000014	4147
chr10:49000000-50000000	chr10	49000000	50000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_49000000_50000000.npz	0.219034	0.000018	4731
chr10:50000000-51000000	chr10	50000000	51000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_50000000_51000000.npz	0.216675	0.000014	4914
chr10:51000000-52000000	chr10	51000000	52000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_51000000_52000000.npz	0.193967	0.000000	5034
chr10:52000000-53000000	chr10	52000000	53000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_52000000_53000000.npz	0.176539	0.000000	4944
chr10:53000000-54000000	chr10	53000000	54000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_53000000_54000000.npz	0.181377	0.000000	4899
chr10:54000000-55000000	chr10	54000000	55000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_54000000_55000000.npz	0.175668	0.000006	4720
chr10:55000000-56000000	chr10	55000000	56000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_55000000_56000000.npz	0.173367	0.000000	4809
chr10:56000000-57000000	chr10	56000000	57000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_56000000_57000000.npz	0.170935	0.000006	4760
chr10:57000000-58000000	chr10	57000000	58000000	train	h3k4me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k4me3_C/h3k4me3_C_labels/chr10_57000000_58000000.npz	0.174945	0.000000	4869
