row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id
898	218d74dd-9d63-483e-aaf4-b2e69d851734	chr17	76475307	76519480	44029	11261	44029	32768	True	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
899	218d74dd-9d63-483e-aaf4-b2e69d851734	chr17	76475307	76519480	44029	16384	44029	27645	True	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
900	218d74dd-9d63-483e-aaf4-b2e69d851734	chr17	76475307	76519480	44029	32768	44029	11261	True	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
901	32fd1725-8960-4b5e-9803-0d5a13835a6d	chr17	76475998	76505827	29713	0	29713	29713	True	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
902	c5973ae1-01d9-43f6-9c82-6e95ca59d680	chr17	76477055	76506561	29448	0	29448	29448	False	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
903	ff44be25-423b-458b-b2d2-1f5179c39bd4	chr17	76479027	76516113	34668	0	32768	32768	False	34	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
904	ff44be25-423b-458b-b2d2-1f5179c39bd4	chr17	76479027	76516113	34668	1900	34668	32768	False	34	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
905	ff44be25-423b-458b-b2d2-1f5179c39bd4	chr17	76479027	76516113	34668	16384	34668	18284	False	34	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
906	ff44be25-423b-458b-b2d2-1f5179c39bd4	chr17	76479027	76516113	34668	32768	34668	1900	False	34	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
907	04089f65-c64d-4b38-bea8-60e278b5f546	chr17	76479375	76501739	22318	0	22318	22318	True	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
908	06d62514-46be-4b88-91d4-1a34e5871c1b	chr17	76479526	76500184	20943	0	20943	20943	False	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
909	408ef41c-5b63-44cb-816f-6ec345a3d248	chr17	76483227	76501921	18669	0	18669	18669	True	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
910	3ab76cd0-7fc8-4cf3-b0eb-c385b42510fb	chr17	76484060	76511546	27478	0	27478	27478	False	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
911	6fd95d77-2541-4a1e-824f-c37ce93fd09b	chr17	76484120	76508156	23986	0	23986	23986	False	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
912	33d265b2-9020-4cf8-a765-f428494584bd	chr17	76484433	76512517	28048	0	28048	28048	False	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
913	3f6bc1bb-c75e-4bcf-b16f-9526948dff4c	chr17	76485256	76513425	28121	0	28121	28121	True	60	92	chr16_rank93_score1.691_reads591	train	merged_e5b	0
914	43652fc3-7985-4f32-aecd-22f40438a9c0	chr17	7349386	7410684	61177	0	32768	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
915	43652fc3-7985-4f32-aecd-22f40438a9c0	chr17	7349386	7410684	61177	16384	49152	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
916	43652fc3-7985-4f32-aecd-22f40438a9c0	chr17	7349386	7410684	61177	28409	61177	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
917	43652fc3-7985-4f32-aecd-22f40438a9c0	chr17	7349386	7410684	61177	32768	61177	28409	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
918	43652fc3-7985-4f32-aecd-22f40438a9c0	chr17	7349386	7410684	61177	49152	61177	12025	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
919	6ba6f49d-a344-4776-9045-fceff64062b9	chr17	7371545	7420488	48836	0	32768	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
920	6ba6f49d-a344-4776-9045-fceff64062b9	chr17	7371545	7420488	48836	16068	48836	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
921	6ba6f49d-a344-4776-9045-fceff64062b9	chr17	7371545	7420488	48836	16384	48836	32452	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
922	6ba6f49d-a344-4776-9045-fceff64062b9	chr17	7371545	7420488	48836	32768	48836	16068	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
923	5c9c60e0-5c1d-4113-967d-73967f64c71b	chr17	7374366	7415094	39546	0	32768	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
924	5c9c60e0-5c1d-4113-967d-73967f64c71b	chr17	7374366	7415094	39546	6778	39546	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
925	5c9c60e0-5c1d-4113-967d-73967f64c71b	chr17	7374366	7415094	39546	16384	39546	23162	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
926	5c9c60e0-5c1d-4113-967d-73967f64c71b	chr17	7374366	7415094	39546	32768	39546	6778	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
927	00ab2f33-c9e4-497a-9ea0-0361b16e804d	chr17	7374392	7418561	43231	0	32768	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
928	00ab2f33-c9e4-497a-9ea0-0361b16e804d	chr17	7374392	7418561	43231	10463	43231	32768	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
929	00ab2f33-c9e4-497a-9ea0-0361b16e804d	chr17	7374392	7418561	43231	16384	43231	26847	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
930	00ab2f33-c9e4-497a-9ea0-0361b16e804d	chr17	7374392	7418561	43231	32768	43231	10463	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
931	ee28fe05-57d2-4d82-8d59-d72bd2ff3135	chr17	7374928	7410706	35795	0	32768	32768	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
932	ee28fe05-57d2-4d82-8d59-d72bd2ff3135	chr17	7374928	7410706	35795	3027	35795	32768	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
933	ee28fe05-57d2-4d82-8d59-d72bd2ff3135	chr17	7374928	7410706	35795	16384	35795	19411	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
934	ee28fe05-57d2-4d82-8d59-d72bd2ff3135	chr17	7374928	7410706	35795	32768	35795	3027	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
935	09d5380d-14f2-4e4e-a607-7c2fe24328f7	chr17	7375932	7409731	45123	0	32768	32768	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
936	09d5380d-14f2-4e4e-a607-7c2fe24328f7	chr17	7375932	7409731	45123	12355	45123	32768	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
937	09d5380d-14f2-4e4e-a607-7c2fe24328f7	chr17	7375932	7409731	45123	16384	45123	28739	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
938	09d5380d-14f2-4e4e-a607-7c2fe24328f7	chr17	7375932	7409731	45123	32768	45123	12355	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
939	c27a75c9-c605-4e70-8285-9ae5b030ee65	chr17	7376859	7400254	23282	0	23282	23282	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
940	37d30092-4730-43e8-92c8-639a9b6b58aa	chr17	7384886	7404595	19003	0	19003	19003	True	52	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
941	44c40871-a0c7-4daf-8adb-89f8f303c6ee	chr17	7386200	7403003	16784	0	16784	16784	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
942	9db70ffb-4a90-4718-a962-5f94189bfa3c	chr17	7386722	7409492	22573	0	22573	22573	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
943	b02a4b79-f4a0-445b-b77d-66051fda5b54	chr17	7387282	7402553	15283	0	15283	15283	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
944	7b88e326-0d0c-445f-9bef-f8cdf838527b	chr17	7387338	7404519	17044	0	17044	17044	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
945	1153cdf3-0aa3-46d1-b5e9-378110ccd34e	chr17	7390849	7401505	10651	0	10651	10651	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
946	a6a52a0d-9e0d-4f4a-b004-096da3368c09	chr17	7390881	7402586	11651	0	11651	11651	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
947	13d313f0-78c9-44ac-8c38-6d7ab4377c6c	chr17	7391412	7402086	10675	0	10675	10675	True	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
948	282bc4af-65ca-4925-9269-a75ea6524c63	chr17	7392415	7405580	13164	0	13164	13164	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
949	67525dad-870e-42db-9d90-d9764e593081	chr17	7392550	7402522	9971	0	9971	9971	False	60	14	chr16_rank15_score3.099_reads574	train	merged_e5b	0
950	d63b2c45-2ed1-4ffc-8e87-91b7aad26a6a	chr17	75759942	75809430	48823	0	32768	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
951	d63b2c45-2ed1-4ffc-8e87-91b7aad26a6a	chr17	75759942	75809430	48823	16055	48823	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
952	d63b2c45-2ed1-4ffc-8e87-91b7aad26a6a	chr17	75759942	75809430	48823	16384	48823	32439	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
953	d63b2c45-2ed1-4ffc-8e87-91b7aad26a6a	chr17	75759942	75809430	48823	32768	48823	16055	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
954	b20ff1d5-5b73-428b-9dcc-9348669cadee	chr17	75761555	75814876	53162	0	32768	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
955	b20ff1d5-5b73-428b-9dcc-9348669cadee	chr17	75761555	75814876	53162	16384	49152	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
956	b20ff1d5-5b73-428b-9dcc-9348669cadee	chr17	75761555	75814876	53162	20394	53162	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
957	b20ff1d5-5b73-428b-9dcc-9348669cadee	chr17	75761555	75814876	53162	32768	53162	20394	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
958	b20ff1d5-5b73-428b-9dcc-9348669cadee	chr17	75761555	75814876	53162	49152	53162	4010	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
959	65d1f766-d0f3-488d-b616-a24ae4b80d95	chr17	75764401	75814848	50223	0	32768	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
960	65d1f766-d0f3-488d-b616-a24ae4b80d95	chr17	75764401	75814848	50223	16384	49152	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
961	65d1f766-d0f3-488d-b616-a24ae4b80d95	chr17	75764401	75814848	50223	17455	50223	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
962	65d1f766-d0f3-488d-b616-a24ae4b80d95	chr17	75764401	75814848	50223	32768	50223	17455	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
963	65d1f766-d0f3-488d-b616-a24ae4b80d95	chr17	75764401	75814848	50223	49152	50223	1071	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
964	5f9b1906-1932-4339-a255-bd73fcf6b0f7	chr17	75764643	75814905	48484	0	32768	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
965	5f9b1906-1932-4339-a255-bd73fcf6b0f7	chr17	75764643	75814905	48484	15716	48484	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
966	5f9b1906-1932-4339-a255-bd73fcf6b0f7	chr17	75764643	75814905	48484	16384	48484	32100	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
967	5f9b1906-1932-4339-a255-bd73fcf6b0f7	chr17	75764643	75814905	48484	32768	48484	15716	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
968	3541fa34-19a9-481e-b975-03c1b44ad74c	chr17	75768375	75815825	47283	0	32768	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
969	3541fa34-19a9-481e-b975-03c1b44ad74c	chr17	75768375	75815825	47283	14515	47283	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
970	3541fa34-19a9-481e-b975-03c1b44ad74c	chr17	75768375	75815825	47283	16384	47283	30899	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
971	3541fa34-19a9-481e-b975-03c1b44ad74c	chr17	75768375	75815825	47283	32768	47283	14515	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
972	5d14a8c0-2621-406d-bad5-bde99092a74d	chr17	75771178	75810228	68049	0	32768	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
973	5d14a8c0-2621-406d-bad5-bde99092a74d	chr17	75771178	75810228	68049	16384	49152	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
974	5d14a8c0-2621-406d-bad5-bde99092a74d	chr17	75771178	75810228	68049	32768	65536	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
975	5d14a8c0-2621-406d-bad5-bde99092a74d	chr17	75771178	75810228	68049	35281	68049	32768	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
976	5d14a8c0-2621-406d-bad5-bde99092a74d	chr17	75771178	75810228	68049	49152	68049	18897	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
977	5d14a8c0-2621-406d-bad5-bde99092a74d	chr17	75771178	75810228	68049	65536	68049	2513	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
978	6258f79f-3298-4c11-a179-637af2712be2	chr17	75774806	75812543	37612	0	32768	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
979	6258f79f-3298-4c11-a179-637af2712be2	chr17	75774806	75812543	37612	4844	37612	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
980	6258f79f-3298-4c11-a179-637af2712be2	chr17	75774806	75812543	37612	16384	37612	21228	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
981	6258f79f-3298-4c11-a179-637af2712be2	chr17	75774806	75812543	37612	32768	37612	4844	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
982	88b72f19-e9ec-417a-b2e0-5fc5c3d8c28f	chr17	75774897	75826267	51112	0	32768	32768	False	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
983	88b72f19-e9ec-417a-b2e0-5fc5c3d8c28f	chr17	75774897	75826267	51112	16384	49152	32768	False	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
984	88b72f19-e9ec-417a-b2e0-5fc5c3d8c28f	chr17	75774897	75826267	51112	18344	51112	32768	False	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
985	88b72f19-e9ec-417a-b2e0-5fc5c3d8c28f	chr17	75774897	75826267	51112	32768	51112	18344	False	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
986	88b72f19-e9ec-417a-b2e0-5fc5c3d8c28f	chr17	75774897	75826267	51112	49152	51112	1960	False	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
987	9ffd7e2d-7b87-47ff-b2c0-eaff52f270da	chr17	75775765	75807828	31989	0	31989	31989	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
988	9460d149-9554-4d90-a824-0fd502d944c4	chr17	75777124	75804978	27694	0	27694	27694	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
989	328a6b46-046e-460c-8648-0d50178cc04e	chr17	75777556	75803775	26048	0	26048	26048	False	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
990	6858d0bb-11f0-40a2-b697-17357b46ae7e	chr17	75777617	75824682	46262	0	32768	32768	True	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
991	6858d0bb-11f0-40a2-b697-17357b46ae7e	chr17	75777617	75824682	46262	13494	46262	32768	True	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
992	6858d0bb-11f0-40a2-b697-17357b46ae7e	chr17	75777617	75824682	46262	16384	46262	29878	True	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
993	6858d0bb-11f0-40a2-b697-17357b46ae7e	chr17	75777617	75824682	46262	32768	46262	13494	True	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
994	7e2f8ea0-10b4-4fff-baf7-57d97cf4d41a	chr17	75780115	75816689	36348	0	32768	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
995	7e2f8ea0-10b4-4fff-baf7-57d97cf4d41a	chr17	75780115	75816689	36348	3580	36348	32768	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
996	7e2f8ea0-10b4-4fff-baf7-57d97cf4d41a	chr17	75780115	75816689	36348	16384	36348	19964	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
997	7e2f8ea0-10b4-4fff-baf7-57d97cf4d41a	chr17	75780115	75816689	36348	32768	36348	3580	True	60	49	chr16_rank50_score2.132_reads547	train	merged_e5b	0
998	fc992860-8af0-4612-a181-0277bee56417	chr17	75781815	75832566	50650	0	32768	32768	True	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
999	fc992860-8af0-4612-a181-0277bee56417	chr17	75781815	75832566	50650	16384	49152	32768	True	60	29	chr16_rank30_score2.485_reads582	train	merged_e5b	0
1000	791f07be-3c86-4546-8ba1-aba294272083	chr17	40338282	40414173	74931	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1001	791f07be-3c86-4546-8ba1-aba294272083	chr17	40338282	40414173	74931	16384	49152	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1002	791f07be-3c86-4546-8ba1-aba294272083	chr17	40338282	40414173	74931	32768	65536	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1003	791f07be-3c86-4546-8ba1-aba294272083	chr17	40338282	40414173	74931	42163	74931	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1004	791f07be-3c86-4546-8ba1-aba294272083	chr17	40338282	40414173	74931	49152	74931	25779	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1005	791f07be-3c86-4546-8ba1-aba294272083	chr17	40338282	40414173	74931	65536	74931	9395	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1006	0fe0b5b1-30c3-4b4f-85bb-56f3ced5e6af	chr17	40341110	40408958	67392	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1007	0fe0b5b1-30c3-4b4f-85bb-56f3ced5e6af	chr17	40341110	40408958	67392	16384	49152	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1008	0fe0b5b1-30c3-4b4f-85bb-56f3ced5e6af	chr17	40341110	40408958	67392	32768	65536	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1009	0fe0b5b1-30c3-4b4f-85bb-56f3ced5e6af	chr17	40341110	40408958	67392	34624	67392	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1010	0fe0b5b1-30c3-4b4f-85bb-56f3ced5e6af	chr17	40341110	40408958	67392	49152	67392	18240	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1011	0fe0b5b1-30c3-4b4f-85bb-56f3ced5e6af	chr17	40341110	40408958	67392	65536	67392	1856	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1012	084c687d-01df-45fa-a15f-d65751637e04	chr17	40344053	40403293	59014	0	32768	32768	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1013	084c687d-01df-45fa-a15f-d65751637e04	chr17	40344053	40403293	59014	16384	49152	32768	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1014	084c687d-01df-45fa-a15f-d65751637e04	chr17	40344053	40403293	59014	26246	59014	32768	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1015	084c687d-01df-45fa-a15f-d65751637e04	chr17	40344053	40403293	59014	32768	59014	26246	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1016	084c687d-01df-45fa-a15f-d65751637e04	chr17	40344053	40403293	59014	49152	59014	9862	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1017	4f7997d7-3457-4bc4-a790-a195574d6663	chr17	40351167	40407041	55699	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1018	4f7997d7-3457-4bc4-a790-a195574d6663	chr17	40351167	40407041	55699	16384	49152	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1019	4f7997d7-3457-4bc4-a790-a195574d6663	chr17	40351167	40407041	55699	22931	55699	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1020	4f7997d7-3457-4bc4-a790-a195574d6663	chr17	40351167	40407041	55699	32768	55699	22931	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1021	4f7997d7-3457-4bc4-a790-a195574d6663	chr17	40351167	40407041	55699	49152	55699	6547	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1022	db419edf-92f8-4a7b-8d19-577ebab04c8e	chr17	40361073	40416859	55646	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1023	db419edf-92f8-4a7b-8d19-577ebab04c8e	chr17	40361073	40416859	55646	16384	49152	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1024	db419edf-92f8-4a7b-8d19-577ebab04c8e	chr17	40361073	40416859	55646	22878	55646	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1025	db419edf-92f8-4a7b-8d19-577ebab04c8e	chr17	40361073	40416859	55646	32768	55646	22878	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1026	db419edf-92f8-4a7b-8d19-577ebab04c8e	chr17	40361073	40416859	55646	49152	55646	6494	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1027	b861fc49-345f-4085-be53-493f72c3cb5f	chr17	40363298	40410200	46775	0	32768	32768	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1028	b861fc49-345f-4085-be53-493f72c3cb5f	chr17	40363298	40410200	46775	14007	46775	32768	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1029	b861fc49-345f-4085-be53-493f72c3cb5f	chr17	40363298	40410200	46775	16384	46775	30391	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1030	b861fc49-345f-4085-be53-493f72c3cb5f	chr17	40363298	40410200	46775	32768	46775	14007	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1031	84020367-c1c0-48a0-8cf7-cd5cde4e18c6	chr17	40363842	40422337	57968	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1032	84020367-c1c0-48a0-8cf7-cd5cde4e18c6	chr17	40363842	40422337	57968	16384	49152	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1033	84020367-c1c0-48a0-8cf7-cd5cde4e18c6	chr17	40363842	40422337	57968	25200	57968	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1034	84020367-c1c0-48a0-8cf7-cd5cde4e18c6	chr17	40363842	40422337	57968	32768	57968	25200	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1035	84020367-c1c0-48a0-8cf7-cd5cde4e18c6	chr17	40363842	40422337	57968	49152	57968	8816	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1036	92a7b3e5-c434-4ec4-9d39-ed83306b8a48	chr17	40367201	40404828	37586	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1037	92a7b3e5-c434-4ec4-9d39-ed83306b8a48	chr17	40367201	40404828	37586	4818	37586	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1038	92a7b3e5-c434-4ec4-9d39-ed83306b8a48	chr17	40367201	40404828	37586	16384	37586	21202	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1039	92a7b3e5-c434-4ec4-9d39-ed83306b8a48	chr17	40367201	40404828	37586	32768	37586	4818	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1040	da5e52d8-64f4-49d7-9581-d6ac420954df	chr17	40372411	40407944	35494	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1041	da5e52d8-64f4-49d7-9581-d6ac420954df	chr17	40372411	40407944	35494	2726	35494	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1042	da5e52d8-64f4-49d7-9581-d6ac420954df	chr17	40372411	40407944	35494	16384	35494	19110	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1043	da5e52d8-64f4-49d7-9581-d6ac420954df	chr17	40372411	40407944	35494	32768	35494	2726	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1044	ec459592-16a9-460b-aec5-dc9c868df9b6	chr17	40373511	40400485	26969	0	26969	26969	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1045	391429be-cfbf-4659-a435-71e79c951534	chr17	40374486	40407084	32638	0	32638	32638	True	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1046	fd68e4c8-59fe-4d49-8413-e28cd93e3ed1	chr17	40374502	40412772	42176	0	32768	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1047	fd68e4c8-59fe-4d49-8413-e28cd93e3ed1	chr17	40374502	40412772	42176	9408	42176	32768	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1048	fd68e4c8-59fe-4d49-8413-e28cd93e3ed1	chr17	40374502	40412772	42176	16384	42176	25792	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1049	fd68e4c8-59fe-4d49-8413-e28cd93e3ed1	chr17	40374502	40412772	42176	32768	42176	9408	False	60	37	chr16_rank38_score2.380_reads532	train	merged_e5b	0
1050	cedea4ba-82a3-4100-af1d-3c8a18eb1888	chr17	2243031	2304374	60216	0	32768	32768	False	60	31	chr16_rank32_score2.470_reads568	train	merged_e5b	0
1051	cedea4ba-82a3-4100-af1d-3c8a18eb1888	chr17	2243031	2304374	60216	16384	49152	32768	False	60	31	chr16_rank32_score2.470_reads568	train	merged_e5b	0
1052	cedea4ba-82a3-4100-af1d-3c8a18eb1888	chr17	2243031	2304374	60216	27448	60216	32768	False	60	31	chr16_rank32_score2.470_reads568	train	merged_e5b	0
1053	cedea4ba-82a3-4100-af1d-3c8a18eb1888	chr17	2243031	2304374	60216	32768	60216	27448	False	60	31	chr16_rank32_score2.470_reads568	train	merged_e5b	0
1054	cedea4ba-82a3-4100-af1d-3c8a18eb1888	chr17	2243031	2304374	60216	49152	60216	11064	False	60	31	chr16_rank32_score2.470_reads568	train	merged_e5b	0
1055	c7a3e5fd-3379-4ba4-91ed-75e1e65a900d	chr17	2246243	2319544	73376	0	32768	32768	False	60	31	chr16_rank32_score2.470_reads568	train	merged_e5b	0
1056	c7a3e5fd-3379-4ba4-91ed-75e1e65a900d	chr17	2246243	2319544	73376	16384	49152	32768	False	60	31	chr16_rank32_score2.470_reads568	train	merged_e5b	0
