row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id	source_dataset
6872	1831bd94-49b5-4845-ad37-a4b93b947401	chr16	66499489	66516384	16906	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6873	b7fa2cb1-8a0b-4551-80f8-caecef71f2aa	chr16	66499695	66505608	5939	False	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6874	a39d81d2-e963-45dc-bc4a-055e10b42ac5	chr16	66500464	66508308	7952	False	20	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6875	96373189-f035-456d-b84e-cebb0742ed40	chr16	66500647	66517694	17053	False	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6876	02ebcd46-4ac3-4e9b-9644-1bd76363da6b	chr16	66500716	66503690	3020	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6877	d772541a-bd72-4799-b9ef-bac2164fcaaa	chr16	66500826	66511818	10944	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6878	52963ebb-9662-459f-ac9c-c3afc98b4aa2	chr16	66501028	66508311	7248	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6879	b45b1dfe-cb4c-4862-8467-e52870d0e270	chr16	66501122	66504898	3786	False	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6880	0fbd0e5d-614b-4261-bfab-b7853cf1d99e	chr16	66501593	66515803	14107	False	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6881	db0073d1-3757-4771-b482-b9147a96dcd9	chr16	66501864	66502639	787	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6882	097cc5eb-d3df-44c5-8503-f6369e70bdda	chr16	66502000	66526135	24118	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6883	b0c8fbaa-0bea-4141-8cb9-a2d92bf31588	chr16	66502641	66503337	695	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6884	476c40bc-71c9-4a1a-88f5-75f6e5c73632	chr16	66502976	66531362	26701	True	57	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6885	4965eb84-4046-42d2-b8ca-ef40b7096f19	chr16	66502998	66529143	25576	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6886	558cfa87-250e-448a-8174-f088a080158c	chr16	66503069	66511529	8448	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6887	b7dcfa14-491c-4818-b9d9-77f8831d60a3	chr16	66503343	66513290	9935	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6888	6426632f-68e1-4b19-b7bb-a2551672448e	chr16	66503927	66510179	6251	True	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6889	0fe4d564-e5f3-47e6-bbdb-becfd9a0c7d5	chr16	66504262	66513638	9402	False	60	98	chr16_rank99_score1.609_reads491	train	merged_c1	1	chr16_chr19
6890	99144d3a-a62b-48b7-a09d-fe2062148e13	chr16	30080001	30102488	22324	False	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6891	fd5f5b60-788d-4d62-8cc6-5186dbeea298	chr16	30083218	30101273	18058	True	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6892	c916f348-be3a-45a8-8b26-8fb18e868383	chr16	30088400	30109575	21182	False	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6893	ae7a758b-5696-425b-a6f0-b330131a25bb	chr16	30088542	30100311	11740	True	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6894	92cf9f44-3902-471b-81ed-2e9254ec2696	chr16	30088556	30109584	21023	True	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6895	8ff75831-b2a1-4bf2-8d01-686eb7e59b23	chr16	30088810	30113429	24507	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6896	bec4dbc2-4f24-4560-a68b-503af19e7aea	chr16	30090473	30107153	16666	True	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6897	f79501b3-ccc7-46a0-adc6-d843da80cb76	chr16	30093418	30110793	30949	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6898	1b085d8a-7554-40e7-bcdb-616e777e4dd0	chr16	30093974	30117000	22975	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6899	8599c5fd-3069-4860-80cf-0536cb5ee07b	chr16	30094142	30103099	9005	False	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6900	027f7c91-263c-4604-b76c-f4747fa1d13e	chr16	30094583	30100597	7947	False	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6901	4193262f-33eb-41e7-a6f9-6ceddbf2bebe	chr16	30095770	30110211	14387	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6902	29494477-5b0a-4f78-8fd3-01826d9f532a	chr16	30096819	30101549	4725	False	60	14	chr16_rank15_score3.433_reads422	train	merged_c1	1	chr16_chr19
6903	ef4eeb95-ea84-4e38-bece-3d02063e5a5b	chr16	30096820	30107243	10411	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6904	49b20c07-6e08-412e-8107-919ae6d548fc	chr16	30096820	30107243	10450	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6905	06c4c446-0323-40c8-912f-e888cc564d2c	chr16	30097245	30114983	17687	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6906	c20985a9-8050-4db0-882e-b2520432211e	chr16	30097394	30126394	30868	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6907	8520f1de-d7ab-4297-aeb6-3ecdf41a0ee0	chr16	30097657	30105173	7494	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6908	62e75037-3937-467a-888e-d427e4aad35f	chr16	30098055	30119157	21100	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6909	72546b2b-d286-4e13-b74a-08213fdca109	chr16	30098343	30105540	7256	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6910	915c2b95-8699-45e0-876a-42d32c0e420c	chr16	30098666	30105815	7131	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6911	9af5937d-e302-47b4-9091-069f3177dbc8	chr16	30098855	30114579	15707	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6912	8e23dc75-1fce-47f4-90ec-129504ff8f6c	chr16	30098860	30124221	27399	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6913	732fa97f-9cde-4d8a-9149-0b957a706913	chr16	30098972	30109311	10021	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6914	a0448351-81f9-43fa-8bba-c8977a9d2cc7	chr16	30099014	30119357	20996	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6915	ea2da30d-4a91-4978-ab84-b43eae701a9a	chr16	30099224	30105902	6675	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6916	7132c675-dbd3-4ce8-914d-6ca7e48b17eb	chr16	30099267	30106815	7531	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6917	832a8401-1096-4796-b88e-81ef461b5275	chr16	30100156	30106394	6079	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6918	de3b89f6-ab63-4388-b212-826565975433	chr16	30100181	30106994	6893	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6919	6965567e-49f9-45c3-9670-8c8b4fd98c31	chr16	30100781	30107502	6673	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6920	888da048-cf63-4829-8d40-6877efb4e969	chr16	30100855	30106135	5329	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6921	ef4b0ad7-0a74-4547-882b-02f7032dc11e	chr16	30101239	30106577	5369	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6922	f02a3f15-ed6f-42c4-85d4-45812c69c7dc	chr16	30101823	30108331	6517	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6923	4ce00d7c-f8c6-4a22-8dce-4a51e098b33d	chr16	30102003	30131307	30893	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6924	7644cd4c-24a0-44c5-8d70-a469e35fd581	chr16	30102014	30131307	31263	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6925	e8e5b335-bb11-4357-8f5d-4461e25939c8	chr16	30102125	30124212	23855	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6926	473918a5-acdf-441f-adf6-5cff4473b633	chr16	30102265	30120528	18169	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6927	0ba02c8f-1082-4f80-96eb-16de7b5731f3	chr16	30102445	30106362	3942	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6928	4198f8e8-af79-4614-a4b6-33202209bf06	chr16	30102772	30112279	9473	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6929	1dfe0852-f07c-4b73-9439-68c8c1c76a3d	chr16	30102813	30110040	7300	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6930	fc2c9c22-cb7e-476f-adbd-eb15efa32dfe	chr16	30103630	30110052	6448	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6931	aa275ddf-5f39-4887-b85c-2cffb9a50094	chr16	30103767	30108201	4457	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6932	27c2176b-73f8-443b-a0f8-71f4cdb29a73	chr16	30104186	30107234	3049	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6933	44961923-98ca-44f7-b69b-85b6993cfb99	chr16	30104590	30110939	6208	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6934	6ee7860e-3c6f-49a7-89f1-65db81205f74	chr16	30104884	30115426	10504	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6935	35b86478-b2ca-40b6-89b2-69bca3d2e3dd	chr16	30105417	30122372	16736	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6936	8ae13cfa-2194-451e-914e-6a37008329aa	chr16	30105509	30112950	7465	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6937	78fc0dcc-bcb6-47bd-8b6c-9ffee8fbb60d	chr16	30106422	30124212	18249	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6938	aeab4356-a4a4-4270-9e08-90ba4e116973	chr16	30106504	30107804	1335	True	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6939	68ef73c2-028e-4a93-988f-c950da27b5f1	chr16	30106632	30115367	8732	False	60	99	chr16_rank100_score1.596_reads363	train	merged_c1	1	chr16_chr19
6940	ec040e7a-aed9-4bc1-bc21-516a5ea97581	chr19	1190078	1211340	19460	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6941	edc6cd4e-571b-491f-b75b-09bbd36c2b35	chr19	1190780	1215456	22854	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6942	abbcd062-649c-4ba2-b9d6-164423777e59	chr19	1193502	1218608	23215	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6943	65a85d8a-7dfd-4403-8fa8-b31c0a5ee110	chr19	1194356	1207743	11568	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6944	a35fa70f-cde5-46af-8e44-0416fee7daa6	chr19	1196693	1207830	11105	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6945	5b2b5f54-0bb7-4e9a-bcd7-c8b8503410d3	chr19	1197964	1209379	11417	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6946	ded61270-cc0e-4ab9-8d56-b6574d3b8b30	chr19	1198182	1217307	19069	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6947	b67e1a86-d6f5-4b10-9933-b6c8954ff89a	chr19	1198182	1217307	18942	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6948	870a2df9-80a9-4880-8e2c-1f283e95e7bc	chr19	1198335	1225523	25695	False	51	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6949	9d0a3312-be82-4321-b4bd-be3d67a2b153	chr19	1198402	1204188	5785	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6950	cf988a6e-5ba1-4578-933c-da2920ea35f5	chr19	1198450	1206971	8347	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6951	23c29cdb-98cb-4227-9060-9a1195ea7c38	chr19	1198867	1211350	14885	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6952	9a3c7e5b-4022-4c5c-b811-9cd5d793d788	chr19	1199014	1202906	3909	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6953	b700147d-3acd-41e0-a026-9e65f4b9118a	chr19	1199160	1209159	10029	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6954	1a824304-a47f-43e2-affd-269556c641c7	chr19	1199273	1208815	9846	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6955	d9e0e028-81ae-48cf-a3eb-92ad2814bfd8	chr19	1199917	1206678	6750	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6956	c22ee843-8bef-4b68-a731-e42637396ee6	chr19	1200317	1209575	13741	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6957	5410b953-297a-4ddb-8335-d7f260417ef3	chr19	1201890	1204703	2818	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6958	ee06733e-7036-4f12-aa68-0daeef61f400	chr19	1202460	1221955	19421	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6959	939afbca-d286-4545-9db8-6c96165624fc	chr19	1202460	1221955	19463	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6960	b2b8d278-6d31-42a7-a1df-ddb7e1e0c6b7	chr19	1202760	1206463	3664	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6961	8e2230b7-ed76-4bb7-9af6-4d7bdd443492	chr19	1203029	1213253	10146	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6962	04a8fa2f-4188-47f6-a208-75f26b9b4181	chr19	1203247	1225812	21983	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6963	2aa70344-90bc-4f08-814a-c39f7e067cbb	chr19	1203276	1225808	22226	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6964	316953d8-251b-4aba-a352-b5b229b6d083	chr19	1203463	1210304	6692	True	28	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6965	63412a98-3ce1-4040-91c7-55b4e564eb16	chr19	1203595	1212741	9198	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6966	33042d7f-e4d3-4efb-a472-41515a542019	chr19	1203987	1212459	8417	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6967	4a950c2c-9d4e-48d1-b3c7-53d77d23f5f3	chr19	1204130	1217110	12254	False	26	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6968	210d0865-225a-43de-8d35-36f08378de4c	chr19	1204454	1210743	6323	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6969	d88c8989-9179-4932-acd3-12033feee75b	chr19	1204464	1212769	7998	True	53	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6970	9bfe51c3-2a9a-4770-b85a-156b3d3b9334	chr19	1204993	1222535	17271	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6971	9c0fea80-a98a-4349-89ab-b33d2dbbb9d3	chr19	1205343	1212545	7192	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6972	4a09ebcd-cdb8-473d-b959-f7ce69e09088	chr19	1206662	1214678	7977	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6973	afc1ccd0-f1f6-4f39-a60e-6c205fdaaf53	chr19	1208076	1212317	4267	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6974	bfd3c585-6b47-4ffb-a043-0131173563bd	chr19	1208120	1214872	6778	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6975	802d82c1-e1f1-4277-b8f9-c2dd23fa0240	chr19	1209257	1230414	21005	False	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6976	dc79e7d5-464e-4602-b192-f364d30d05dd	chr19	1209266	1210817	1547	True	60	0	chr16_rank1_score4.618_reads285	train	merged_e5b	0	chr16_chr19
6977	7375529f-e90c-4d69-83a1-7a0ea0b22216	chr19	42173336	42201882	28498	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6978	72b9677c-b6a6-4f40-9fc8-44c2c0c7b92a	chr19	42174232	42201644	27057	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6979	85e430f8-79f7-4e0a-bfae-b3b12f36f284	chr19	42175429	42207429	31881	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6980	b8804d65-a416-4c82-8881-110b618a6d26	chr19	42177325	42206795	29450	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6981	f6de5948-9ee5-40d7-9ada-ea69f8976065	chr19	42178851	42208345	29359	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6982	5c790fff-6688-4a79-ac94-f658a207bb7f	chr19	42179797	42203491	23164	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6983	dcd6c56c-7454-4753-bcfa-46998e8b5b17	chr19	42181483	42203273	21404	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6984	5bc31359-44e2-4adf-ac2d-5b60b666bcbd	chr19	42181571	42203273	21192	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6985	f4aca5e9-5d13-4533-8b37-54a772b4cc6c	chr19	42182390	42201849	19491	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6986	e2d968e3-03d6-44c2-9f68-a683907bc404	chr19	42183490	42200220	16643	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6987	baf7d40b-2671-4a25-86a1-11c6d8c4a091	chr19	42183499	42200977	17441	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6988	e8095a2d-0362-4cd9-bd43-bd99afb81fad	chr19	42184009	42210024	25639	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6989	60885394-32b4-4254-97eb-f334d548852a	chr19	42184167	42201933	17429	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6990	27b19afc-9728-4288-b02d-c53d9a68ba2d	chr19	42184917	42211155	26243	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6991	49c63f0f-d200-43eb-ab0e-d2a92d654514	chr19	42184988	42202987	17916	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6992	1515f7f7-5a06-42fb-9ea1-eb06d65dca00	chr19	42185272	42200046	20691	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6993	df73b57c-4277-4c52-b01c-c34015fe4f0b	chr19	42186971	42207623	20629	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6994	4da1998b-fb47-4fc3-91bb-54dc3d6ebf30	chr19	42187392	42204171	16799	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6995	c86ba0e6-2aaf-4f3b-b240-028d39bfe7ba	chr19	42187714	42204577	22114	True	34	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6996	e5438c4b-5538-4dce-acf4-7dac2a836b39	chr19	42188516	42203838	15222	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6997	1a9cc8ef-ffe7-4a91-b10d-ba80384cc555	chr19	42188780	42205507	16686	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6998	d3085086-b80c-46b8-8099-0c47b1546336	chr19	42189717	42203528	13477	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
6999	e4b9b013-102e-45db-9117-5e9388479828	chr19	42189922	42200865	10919	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7000	3a8c1b91-c99e-4066-986a-116d8358a789	chr19	42189951	42210731	20609	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7001	51b9c147-a8ff-450f-8154-a80fd8f1ce61	chr19	42189954	42204502	14481	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7002	17df19cf-8f1e-445f-b560-2596bdf012e6	chr19	42189993	42221380	31148	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7003	5f45da46-c9bc-4d5f-b101-b9f097c8bcbf	chr19	42191035	42202942	11840	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7004	bde884ec-67be-4b42-8eb1-b63399ef7f5f	chr19	42191767	42212177	20354	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7005	2b18a8ff-b45a-4afb-9f50-e934d823fcd2	chr19	42192018	42207641	15555	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7006	20c5b4a6-abd8-47ac-b44f-9bd81d2ab1ec	chr19	42192393	42203407	10955	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7007	fff03702-11bf-416f-828f-22dd18361fc4	chr19	42192440	42203406	10923	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7008	53e7f2b3-8144-464b-ba35-6d1f98b44059	chr19	42192577	42201062	8402	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7009	dc0fc335-43c4-4e1c-8bd8-8fa45b01006d	chr19	42192692	42200800	7634	False	50	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7010	aeedf308-0b20-437b-b224-bc5eaf013f4e	chr19	42192781	42211502	18465	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7011	37ea92bc-59ed-489b-a676-af40e98f4771	chr19	42193166	42210503	17325	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7012	a5503168-6d4e-41aa-9d55-fd8f8e842f46	chr19	42193204	42200748	7283	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7013	c199dde7-7d2b-4810-a692-1e786fe576f3	chr19	42193209	42205112	11883	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7014	a4b520a0-4fcf-4f3d-b9d6-85429c0157c6	chr19	42193549	42202187	8616	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7015	ccde009e-9ea0-48c4-af5d-bf5c22757af4	chr19	42193922	42206612	12606	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7016	09842eba-8f46-454b-88ac-b04f4e76985f	chr19	42193986	42204920	10750	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7017	6527c391-7aa3-41db-bb8a-8c070a791dc7	chr19	42194103	42205331	11236	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7018	8cfb634c-dab3-421a-a03e-21c9f2de3512	chr19	42194136	42206206	12023	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7019	285ebff8-459b-4c31-95a4-fea6c4a477a4	chr19	42194252	42202005	7617	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7020	079a86af-39e0-41ce-b0e5-262923ddac15	chr19	42194347	42203313	8954	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7021	99d917b2-2749-4aef-8fcc-bab354c6520f	chr19	42194373	42212498	18098	False	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7022	f1f3947d-6d42-46fd-b689-ebc05d76a9cf	chr19	42194480	42207129	12650	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7023	f27d02f2-2c3c-45c7-b854-087dcf15b7f5	chr19	42194628	42211167	16469	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7024	f497f4f2-16db-4670-b08f-e412e9b41d3f	chr19	42194835	42202559	7676	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7025	2565eb44-7329-4106-8597-e9c7c9722586	chr19	42194934	42214118	19179	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7026	fa094408-4a9e-4067-8484-5b9cf339cd75	chr19	42195218	42203804	8599	True	60	1	chr16_rank2_score3.625_reads849	train	merged_e5b	0	chr16_chr19
7027	329d7ee1-1a58-4038-8f49-f6ad2aaa4d1e	chr19	12686183	12701312	14760	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0	chr16_chr19
7028	15bb0cf6-7278-4d78-8ef8-3ea3c876322b	chr19	12689373	12706610	17173	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0	chr16_chr19
7029	b00524b7-cd85-4f28-a304-65cffedf579f	chr19	12689474	12701903	12370	True	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0	chr16_chr19
7030	e441294c-7972-495e-9f10-12b02e3e85b1	chr19	12692638	12716419	23757	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0	chr16_chr19
7031	b5eaa434-8372-4990-a224-5c91c92702cf	chr19	12693403	12712347	18445	False	60	2	chr16_rank3_score3.120_reads258	train	merged_e5b	0	chr16_chr19
