row_idx	read_id	chrom	alignment_start	alignment_end	read_length	window_start	window_end	window_length	is_reverse	mapq	region_id	region_name	split	sample	sample_id	source_dataset
1089	f9499bb7-7deb-45e7-b928-1e66b6c9cd11	chr16	2676095	2702787	26637	0	26637	26637	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1090	c097e627-823e-4e33-8ff8-a3baf070289b	chr16	2677018	2705717	28668	0	28668	28668	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1091	6d3aba3f-386b-4b0c-bdb9-c28454837e7f	chr16	2677156	2700901	23622	0	23622	23622	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1092	f3459868-ef92-4986-b1fe-1cd825649ac3	chr16	2679016	2728706	49489	0	32768	32768	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1093	f3459868-ef92-4986-b1fe-1cd825649ac3	chr16	2679016	2728706	49489	16384	49152	32768	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1094	f3459868-ef92-4986-b1fe-1cd825649ac3	chr16	2679016	2728706	49489	16721	49489	32768	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1095	f3459868-ef92-4986-b1fe-1cd825649ac3	chr16	2679016	2728706	49489	32768	49489	16721	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1096	f3459868-ef92-4986-b1fe-1cd825649ac3	chr16	2679016	2728706	49489	49152	49489	337	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1097	5c5a643e-fe22-4b35-99e7-0bea3680fddc	chr16	2679848	2701719	21496	0	21496	21496	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1098	d5c62629-2989-4e9f-bb99-afd6ef3a1564	chr16	2679955	2702185	22178	0	22178	22178	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1099	26f6adca-c587-4fba-909c-1e5a87190464	chr16	2680404	2703567	23141	0	23141	23141	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1100	6492c34c-cb9e-4215-92f5-2a6bf02e26c2	chr16	2681827	2712618	30580	0	30580	30580	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1101	b4df0d62-bbcc-40a7-9fc7-5f5dba9fe11e	chr16	2681974	2700962	18889	0	18889	18889	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1102	2b7520e4-5e67-40d0-b712-0696c16e8931	chr16	2682492	2718409	36084	0	32768	32768	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1103	2b7520e4-5e67-40d0-b712-0696c16e8931	chr16	2682492	2718409	36084	3316	36084	32768	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1104	2b7520e4-5e67-40d0-b712-0696c16e8931	chr16	2682492	2718409	36084	16384	36084	19700	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1105	2b7520e4-5e67-40d0-b712-0696c16e8931	chr16	2682492	2718409	36084	32768	36084	3316	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1106	dd483791-eefa-484e-b4c7-f0feaf7028cf	chr16	2682919	2723260	40298	0	32768	32768	True	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1107	dd483791-eefa-484e-b4c7-f0feaf7028cf	chr16	2682919	2723260	40298	7530	40298	32768	True	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1108	dd483791-eefa-484e-b4c7-f0feaf7028cf	chr16	2682919	2723260	40298	16384	40298	23914	True	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1109	dd483791-eefa-484e-b4c7-f0feaf7028cf	chr16	2682919	2723260	40298	32768	40298	7530	True	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1110	92a9e061-261f-4fc7-b2f4-dddcb7bccc3f	chr16	2683462	2712996	29478	0	29478	29478	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1111	f2a18353-c3fd-4dce-b179-9f741b5df0ea	chr16	2685952	2700279	14183	0	14183	14183	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1112	7ccea6c2-f5f1-4b56-b921-74a185a5c584	chr16	2685952	2700301	14183	0	14183	14183	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1113	3814d3f7-7789-4949-93b5-b9aea97fb5dc	chr16	2686099	2708790	22668	0	22668	22668	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1114	c503bdaa-b5b4-4c9b-956f-edad81659a23	chr16	2686147	2703233	33409	0	32768	32768	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1115	c503bdaa-b5b4-4c9b-956f-edad81659a23	chr16	2686147	2703233	33409	641	33409	32768	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1116	c503bdaa-b5b4-4c9b-956f-edad81659a23	chr16	2686147	2703233	33409	16384	33409	17025	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1117	c503bdaa-b5b4-4c9b-956f-edad81659a23	chr16	2686147	2703233	33409	32768	33409	641	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1118	272129e6-a062-40f0-8fe3-ce8f768ddba2	chr16	2686840	2702547	15219	0	15219	15219	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1119	353161ef-d879-4d60-b960-989719ddd933	chr16	2687100	2705377	18179	0	18179	18179	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1120	9bee7176-fc24-4b9b-ac06-97750f86d8d2	chr16	2687350	2709823	23226	0	23226	23226	True	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1121	231abd5a-5af9-48b0-8dcd-758ca6a67793	chr16	2687406	2715354	27778	0	27778	27778	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1122	fa880b35-19e6-4daa-b312-5c93ee91d967	chr16	2687692	2705279	17194	0	17194	17194	False	60	92	chr16_rank93_score1.641_reads403	train	merged_e5b	0	chr16
1123	3d73e816-ddf5-4410-b35e-0fcca9a4ecab	chr16	2688249	2718096	29617	0	29617	29617	False	60	33	chr16_rank34_score2.699_reads489	train	merged_e5b	0	chr16
1124	597a5e92-7155-4fe2-a98f-7d6e454ba830	chr16	4148241	4204731	56389	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1125	597a5e92-7155-4fe2-a98f-7d6e454ba830	chr16	4148241	4204731	56389	16384	49152	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1126	597a5e92-7155-4fe2-a98f-7d6e454ba830	chr16	4148241	4204731	56389	23621	56389	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1127	597a5e92-7155-4fe2-a98f-7d6e454ba830	chr16	4148241	4204731	56389	32768	56389	23621	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1128	597a5e92-7155-4fe2-a98f-7d6e454ba830	chr16	4148241	4204731	56389	49152	56389	7237	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1129	4a2d6c96-8df8-43bb-819a-3ba3b6aa2d3d	chr16	4153912	4209308	55317	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1130	4a2d6c96-8df8-43bb-819a-3ba3b6aa2d3d	chr16	4153912	4209308	55317	16384	49152	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1131	4a2d6c96-8df8-43bb-819a-3ba3b6aa2d3d	chr16	4153912	4209308	55317	22549	55317	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1132	4a2d6c96-8df8-43bb-819a-3ba3b6aa2d3d	chr16	4153912	4209308	55317	32768	55317	22549	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1133	4a2d6c96-8df8-43bb-819a-3ba3b6aa2d3d	chr16	4153912	4209308	55317	49152	55317	6165	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1134	6c6afd7f-4f88-47c8-901b-9bea79c475a9	chr16	4159250	4200564	40494	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1135	6c6afd7f-4f88-47c8-901b-9bea79c475a9	chr16	4159250	4200564	40494	7726	40494	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1136	6c6afd7f-4f88-47c8-901b-9bea79c475a9	chr16	4159250	4200564	40494	16384	40494	24110	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1137	6c6afd7f-4f88-47c8-901b-9bea79c475a9	chr16	4159250	4200564	40494	32768	40494	7726	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1138	922073d6-4a4e-47b2-9cef-c20df4dfb261	chr16	4164508	4209832	90101	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1139	922073d6-4a4e-47b2-9cef-c20df4dfb261	chr16	4164508	4209832	90101	16384	49152	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1140	922073d6-4a4e-47b2-9cef-c20df4dfb261	chr16	4164508	4209832	90101	32768	65536	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1141	922073d6-4a4e-47b2-9cef-c20df4dfb261	chr16	4164508	4209832	90101	49152	81920	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1142	922073d6-4a4e-47b2-9cef-c20df4dfb261	chr16	4164508	4209832	90101	57333	90101	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1143	922073d6-4a4e-47b2-9cef-c20df4dfb261	chr16	4164508	4209832	90101	65536	90101	24565	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1144	922073d6-4a4e-47b2-9cef-c20df4dfb261	chr16	4164508	4209832	90101	81920	90101	8181	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1145	04511cb9-ee9b-4a51-96f3-a8a44703bfc0	chr16	4166037	4209176	42994	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1146	04511cb9-ee9b-4a51-96f3-a8a44703bfc0	chr16	4166037	4209176	42994	10226	42994	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1147	04511cb9-ee9b-4a51-96f3-a8a44703bfc0	chr16	4166037	4209176	42994	16384	42994	26610	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1148	04511cb9-ee9b-4a51-96f3-a8a44703bfc0	chr16	4166037	4209176	42994	32768	42994	10226	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1149	8cdd4b8f-94c5-4105-aaa3-4eebbeb8a3a6	chr16	4169766	4203979	34153	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1150	8cdd4b8f-94c5-4105-aaa3-4eebbeb8a3a6	chr16	4169766	4203979	34153	1385	34153	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1151	8cdd4b8f-94c5-4105-aaa3-4eebbeb8a3a6	chr16	4169766	4203979	34153	16384	34153	17769	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1152	8cdd4b8f-94c5-4105-aaa3-4eebbeb8a3a6	chr16	4169766	4203979	34153	32768	34153	1385	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1153	fd907507-69c4-46ca-ad99-5f7b0e08ae3b	chr16	4170859	4219990	49045	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1154	fd907507-69c4-46ca-ad99-5f7b0e08ae3b	chr16	4170859	4219990	49045	16277	49045	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1155	fd907507-69c4-46ca-ad99-5f7b0e08ae3b	chr16	4170859	4219990	49045	16384	49045	32661	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1156	fd907507-69c4-46ca-ad99-5f7b0e08ae3b	chr16	4170859	4219990	49045	32768	49045	16277	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1157	e1750b64-8c65-4888-aea0-ab5016b41a83	chr16	4173066	4203634	30589	0	30589	30589	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1158	364c6f1e-3415-4a5f-935f-9d7bedbc5194	chr16	4174375	4200352	25933	0	25933	25933	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1159	5d001a84-a888-4310-9b70-4d5304c3bd56	chr16	4175588	4215404	40023	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1160	5d001a84-a888-4310-9b70-4d5304c3bd56	chr16	4175588	4215404	40023	7255	40023	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1161	5d001a84-a888-4310-9b70-4d5304c3bd56	chr16	4175588	4215404	40023	16384	40023	23639	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1162	5d001a84-a888-4310-9b70-4d5304c3bd56	chr16	4175588	4215404	40023	32768	40023	7255	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1163	59d2a185-9035-479b-8c66-2e6ad0ae7a46	chr16	4175717	4218637	42939	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1164	59d2a185-9035-479b-8c66-2e6ad0ae7a46	chr16	4175717	4218637	42939	10171	42939	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1165	59d2a185-9035-479b-8c66-2e6ad0ae7a46	chr16	4175717	4218637	42939	16384	42939	26555	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1166	59d2a185-9035-479b-8c66-2e6ad0ae7a46	chr16	4175717	4218637	42939	32768	42939	10171	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1167	712ea65f-490d-498b-804c-7809103f78a7	chr16	4178291	4209700	31351	0	31351	31351	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1168	6f9a1311-8f8a-4116-ad5a-0d728dc5303d	chr16	4179790	4214771	34445	0	32768	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1169	6f9a1311-8f8a-4116-ad5a-0d728dc5303d	chr16	4179790	4214771	34445	1677	34445	32768	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1170	6f9a1311-8f8a-4116-ad5a-0d728dc5303d	chr16	4179790	4214771	34445	16384	34445	18061	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1171	6f9a1311-8f8a-4116-ad5a-0d728dc5303d	chr16	4179790	4214771	34445	32768	34445	1677	True	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1172	ce6400e3-53e6-4950-8772-2bee5997a972	chr16	4179795	4214771	34370	0	32768	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1173	ce6400e3-53e6-4950-8772-2bee5997a972	chr16	4179795	4214771	34370	1602	34370	32768	False	60	34	chr16_rank35_score2.576_reads501	train	merged_e5b	0	chr16
1174	f44165da-f562-4442-b5ca-11200fc6b8cb	chr16	89452808	89500803	47786	0	32768	32768	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1175	f44165da-f562-4442-b5ca-11200fc6b8cb	chr16	89452808	89500803	47786	15018	47786	32768	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1176	f44165da-f562-4442-b5ca-11200fc6b8cb	chr16	89452808	89500803	47786	16384	47786	31402	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1177	f44165da-f562-4442-b5ca-11200fc6b8cb	chr16	89452808	89500803	47786	32768	47786	15018	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1178	f1511a68-3ab8-4bf8-92f0-731d7fcd5fe6	chr16	89459884	89501907	41682	0	32768	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1179	f1511a68-3ab8-4bf8-92f0-731d7fcd5fe6	chr16	89459884	89501907	41682	8914	41682	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1180	f1511a68-3ab8-4bf8-92f0-731d7fcd5fe6	chr16	89459884	89501907	41682	16384	41682	25298	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1181	f1511a68-3ab8-4bf8-92f0-731d7fcd5fe6	chr16	89459884	89501907	41682	32768	41682	8914	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1182	10382eb2-6c63-4d05-9e84-c344b4a1766c	chr16	89463334	89518135	53937	0	32768	32768	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1183	10382eb2-6c63-4d05-9e84-c344b4a1766c	chr16	89463334	89518135	53937	16384	49152	32768	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1184	10382eb2-6c63-4d05-9e84-c344b4a1766c	chr16	89463334	89518135	53937	21169	53937	32768	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1185	10382eb2-6c63-4d05-9e84-c344b4a1766c	chr16	89463334	89518135	53937	32768	53937	21169	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1186	10382eb2-6c63-4d05-9e84-c344b4a1766c	chr16	89463334	89518135	53937	49152	53937	4785	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1187	c39d9cc4-34ed-4259-bf76-8eb9d4e3ae54	chr16	89466376	89503609	72107	0	32768	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1188	c39d9cc4-34ed-4259-bf76-8eb9d4e3ae54	chr16	89466376	89503609	72107	16384	49152	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1189	c39d9cc4-34ed-4259-bf76-8eb9d4e3ae54	chr16	89466376	89503609	72107	32768	65536	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1190	c39d9cc4-34ed-4259-bf76-8eb9d4e3ae54	chr16	89466376	89503609	72107	39339	72107	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1191	c39d9cc4-34ed-4259-bf76-8eb9d4e3ae54	chr16	89466376	89503609	72107	49152	72107	22955	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1192	c39d9cc4-34ed-4259-bf76-8eb9d4e3ae54	chr16	89466376	89503609	72107	65536	72107	6571	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1193	fde44482-8a10-4366-aa29-819c1f9e9f17	chr16	89470175	89509434	39175	0	32768	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1194	fde44482-8a10-4366-aa29-819c1f9e9f17	chr16	89470175	89509434	39175	6407	39175	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1195	fde44482-8a10-4366-aa29-819c1f9e9f17	chr16	89470175	89509434	39175	16384	39175	22791	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1196	fde44482-8a10-4366-aa29-819c1f9e9f17	chr16	89470175	89509434	39175	32768	39175	6407	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1197	a5fcd8c8-458c-4559-9bd1-b5453dbaa57f	chr16	89470404	89507100	36580	0	32768	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1198	a5fcd8c8-458c-4559-9bd1-b5453dbaa57f	chr16	89470404	89507100	36580	3812	36580	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1199	a5fcd8c8-458c-4559-9bd1-b5453dbaa57f	chr16	89470404	89507100	36580	16384	36580	20196	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1200	a5fcd8c8-458c-4559-9bd1-b5453dbaa57f	chr16	89470404	89507100	36580	32768	36580	3812	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1201	3f32fee6-78f5-47df-811b-455aa9df14ff	chr16	89471457	89505080	33410	0	32768	32768	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1202	3f32fee6-78f5-47df-811b-455aa9df14ff	chr16	89471457	89505080	33410	642	33410	32768	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1203	3f32fee6-78f5-47df-811b-455aa9df14ff	chr16	89471457	89505080	33410	16384	33410	17026	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1204	3f32fee6-78f5-47df-811b-455aa9df14ff	chr16	89471457	89505080	33410	32768	33410	642	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1205	dd825551-8921-4c36-aaad-3d656121936a	chr16	89472825	89500540	27657	0	27657	27657	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1206	ee59cc02-ef9f-4a38-bb7d-534353543993	chr16	89473347	89516935	42919	0	32768	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1207	ee59cc02-ef9f-4a38-bb7d-534353543993	chr16	89473347	89516935	42919	10151	42919	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1208	ee59cc02-ef9f-4a38-bb7d-534353543993	chr16	89473347	89516935	42919	16384	42919	26535	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1209	ee59cc02-ef9f-4a38-bb7d-534353543993	chr16	89473347	89516935	42919	32768	42919	10151	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1210	1cde4d44-f928-4856-9dd5-3206fbe0d4cd	chr16	89474071	89500792	26729	0	26729	26729	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1211	e1931e7b-5855-49ae-9f02-69ee7a5dcd57	chr16	89474698	89510768	35839	0	32768	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1212	e1931e7b-5855-49ae-9f02-69ee7a5dcd57	chr16	89474698	89510768	35839	3071	35839	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1213	e1931e7b-5855-49ae-9f02-69ee7a5dcd57	chr16	89474698	89510768	35839	16384	35839	19455	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1214	e1931e7b-5855-49ae-9f02-69ee7a5dcd57	chr16	89474698	89510768	35839	32768	35839	3071	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1215	b2e9d459-058a-447e-9f46-d00a0ffb8ac0	chr16	89475236	89507051	31680	0	31680	31680	True	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1216	3ea9180d-b043-4710-b8e8-2a046e5fb9d0	chr16	89475936	89505364	28510	0	28510	28510	False	44	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1217	320110b9-3f67-4ba8-afbb-6a5dccaa6d08	chr16	89476812	89519179	40787	0	32768	32768	False	30	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1218	320110b9-3f67-4ba8-afbb-6a5dccaa6d08	chr16	89476812	89519179	40787	8019	40787	32768	False	30	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1219	320110b9-3f67-4ba8-afbb-6a5dccaa6d08	chr16	89476812	89519179	40787	16384	40787	24403	False	30	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1220	320110b9-3f67-4ba8-afbb-6a5dccaa6d08	chr16	89476812	89519179	40787	32768	40787	8019	False	30	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1221	8ec49e19-53b0-4cf7-9794-377ec20a80b7	chr16	89477342	89510801	33174	0	32768	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1222	8ec49e19-53b0-4cf7-9794-377ec20a80b7	chr16	89477342	89510801	33174	406	33174	32768	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1223	8ec49e19-53b0-4cf7-9794-377ec20a80b7	chr16	89477342	89510801	33174	16384	33174	16790	False	60	35	chr16_rank36_score2.544_reads359	train	merged_e5b	0	chr16
1224	acdb8a3f-978f-4815-ac27-e886429db4b8	chr16	87756214	87801336	44992	0	32768	32768	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1225	acdb8a3f-978f-4815-ac27-e886429db4b8	chr16	87756214	87801336	44992	12224	44992	32768	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1226	acdb8a3f-978f-4815-ac27-e886429db4b8	chr16	87756214	87801336	44992	16384	44992	28608	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1227	acdb8a3f-978f-4815-ac27-e886429db4b8	chr16	87756214	87801336	44992	32768	44992	12224	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1228	fdff82df-ba67-438d-bd64-9abef14be792	chr16	87763838	87806384	42501	0	32768	32768	True	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1229	fdff82df-ba67-438d-bd64-9abef14be792	chr16	87763838	87806384	42501	9733	42501	32768	True	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1230	fdff82df-ba67-438d-bd64-9abef14be792	chr16	87763838	87806384	42501	16384	42501	26117	True	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1231	fdff82df-ba67-438d-bd64-9abef14be792	chr16	87763838	87806384	42501	32768	42501	9733	True	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1232	fd98e620-d381-41f7-8405-a2eada97ba2a	chr16	87766984	87811385	44393	0	32768	32768	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1233	fd98e620-d381-41f7-8405-a2eada97ba2a	chr16	87766984	87811385	44393	11625	44393	32768	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1234	fd98e620-d381-41f7-8405-a2eada97ba2a	chr16	87766984	87811385	44393	16384	44393	28009	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1235	fd98e620-d381-41f7-8405-a2eada97ba2a	chr16	87766984	87811385	44393	32768	44393	11625	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1236	358441d1-eb6e-4286-a532-5c7d94cc0b95	chr16	87768084	87810513	42369	0	32768	32768	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1237	358441d1-eb6e-4286-a532-5c7d94cc0b95	chr16	87768084	87810513	42369	9601	42369	32768	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
1238	358441d1-eb6e-4286-a532-5c7d94cc0b95	chr16	87768084	87810513	42369	16384	42369	25985	False	60	36	chr16_rank37_score2.543_reads394	train	merged_e5b	0	chr16
