row_idx	read_id	chrom	alignment_start	alignment_end	read_length	is_reverse	mapq
301	ea225dad-3a16-4d14-bf03-fecebe0333b2	chr16	92563	100469	7920	False	60
302	85380a5c-da71-4e06-acd8-6076c7c2c14e	chr16	93048	109545	15573	False	60
303	79dfca90-7443-4136-b4e8-b07a2449160f	chr16	93412	104376	10939	True	60
304	a57d6400-5b34-4a60-b0e3-00b7e7db451a	chr16	93917	101265	11710	True	60
305	5c8c6c32-8179-4f00-82bf-d3fe1b00cc4e	chr16	94324	104219	9880	True	60
306	3591f3d6-488e-4842-bcf6-0a37860b3592	chr16	94974	112214	17212	True	60
307	cba5dadd-ab81-4de3-a7ff-5151760beadf	chr16	95037	100889	5894	False	60
308	069bdb27-6dbc-4e83-8492-7b198142bf54	chr16	95046	97924	2886	True	60
309	cbd60edf-5464-4d61-a619-f9335959bcd2	chr16	95080	117852	22729	False	60
310	778ad864-9bea-4272-aad4-9f4949ed4b6e	chr16	95124	101436	6320	False	60
311	e105c98e-40d2-4bed-843b-277ab3f087bd	chr16	95639	103435	7776	False	60
312	ff73a885-0885-4827-8731-1589e7a2f868	chr16	95674	118505	22671	False	60
313	369421a1-6d70-48de-a53e-0a9313e09c9e	chr16	96173	96411	240	False	60
314	2822e8bf-5a4f-4930-8dd4-546bd8f1566e	chr16	96215	106817	10475	False	60
315	32aae8ff-b0bc-498f-bb71-58ab8df1ede1	chr16	97285	101472	4341	False	60
316	b195a0fe-1115-4a7c-8683-e08923bc22b3	chr16	97564	102854	5291	True	60
317	a809c4fa-7bb3-40fb-941b-2aedf7602ccf	chr16	97648	99845	2241	True	60
318	5730b83e-b875-4fde-9cf4-67e9d790c822	chr16	97868	103567	5706	True	60
319	852438d7-a170-43a8-bd03-65a833afde22	chr16	98302	104003	5730	True	60
320	10baf1fd-3a44-4cd3-8be3-f25472a36406	chr16	98339	122507	24155	False	60
321	f2f5ae38-783f-47bb-9709-c1d62458fbd2	chr16	98514	100469	1972	True	60
322	5dd3ca10-bd48-4d79-be3d-266fafd3b4f6	chr16	98954	116126	17159	True	60
323	bc21af15-23b0-4805-8ed2-b2c39b40f7cb	chr16	99078	111025	11947	False	60
324	85047fb2-c342-465f-960f-dc1eaa91d192	chr16	99226	112809	13561	False	60
325	d20625c9-75a3-4d38-8b9b-ab6fb89ae259	chr16	99291	100801	1510	True	60
326	c671fad9-c32e-4783-95e3-5857d61db7f2	chr16	99567	115710	16106	False	60
327	4ea911c0-fbf7-4919-958b-d2d1506d0fed	chr16	99657	106752	7140	True	60
328	e0129b2a-df56-4ecf-9634-83137a125764	chr16	99746	110131	10412	True	60
329	ae5ff1a7-548c-4704-a454-f1e138b3b68e	chr16	99802	128977	29155	True	60
330	dcd4cbe3-53e2-43ca-abbe-0d7216041647	chr16	100045	112681	12683	False	60
331	7d2947e2-6135-4a7b-b60c-9928006237dd	chr16	100095	120818	20392	True	52
332	09b33fdb-002d-4f05-946b-100d1d065a40	chr16	100134	131094	30839	True	60
333	c471954c-3b7d-4ed1-83ea-01a69567d024	chr16	100422	129405	28707	True	60
334	85680679-887f-4884-8da8-c8bc4767f1a5	chr16	100558	111333	10326	False	42
335	20bd468a-daaf-49f6-8853-79020f19f2aa	chr16	100729	107640	6839	True	60
336	2e0152f5-d7cc-443d-82d3-c0f163937fb2	chr16	101111	115791	14677	False	60
337	66938b99-7125-4d52-b1ce-25818104cda1	chr16	101497	109158	7640	True	60
338	fc337723-f117-4a9e-b304-826a9c6d7807	chr16	101580	106478	4864	False	60
339	cbaa5f45-d5c0-4f88-91cc-782c601effb0	chr16	101580	108495	6937	True	60
340	0276f8d4-0305-489d-82cc-af1d4d7547ff	chr16	101653	109962	8193	False	60
341	095f6544-64a2-4bf6-b355-f5ddace3e3be	chr16	102235	103262	1040	True	60
342	f672f883-aa81-4b85-8880-5045ad6961b0	chr16	102586	110649	7977	False	60
343	6587f4d1-8683-4919-babb-135a2a15e5be	chr16	102771	110214	7425	True	60
344	26de4872-88b6-4c16-a526-3380c2ce765d	chr16	104420	107650	3246	True	60
345	20a28789-cd3f-47b1-8905-1bf868a9f977	chr16	105209	122396	17185	True	60
346	4e9ae992-6307-44da-a399-6a4e5e602974	chr16	105308	111449	6122	False	60
347	d12cb020-4f2f-4beb-892f-a4534f58d137	chr16	105352	108151	2793	False	60
348	ce93dfd2-fbf4-4bac-afb4-8918e2ce44a0	chr16	105368	113490	8084	False	60
349	55c327dc-5e80-42fc-8b41-73bfd54ae4ef	chr16	105482	118022	12427	True	60
350	0f4abbdd-35ee-4be4-b060-4ea19321c986	chr16	105666	110110	4446	False	60
351	f57e9079-3c7e-4afe-9321-e52b85d1527e	chr16	106178	114791	8604	True	60
352	59c78998-eb27-4dbc-aca2-5a19f830002a	chr16	107347	113554	6189	True	60
353	70cf2f03-c1a8-4108-bf46-9cb49744f254	chr16	107840	115771	7917	False	60
354	90c19b96-4f85-4cdc-ba59-da7a7ab39a5c	chr16	108133	134814	26629	False	60
355	8eede8f3-cdc2-4eb9-8105-69a59c00002d	chr16	108141	115187	7044	False	60
356	196290d5-76cd-4874-bb1e-b51b1b853ee5	chr16	108175	112384	4214	False	60
357	a3794ee9-5b7a-4b06-b174-02aee2e7168d	chr16	108281	136105	27804	True	60
358	27628806-ffcd-46b6-b2f3-66fe684ecbf6	chr16	108391	115767	7224	False	60
359	f45a4e1b-753e-4b35-b7d1-e789f19e0b36	chr16	108452	133721	24496	True	60
360	9ef41618-75ac-4bc8-bf3f-a0b94a76a069	chr16	108745	115106	6351	True	60
361	a918d2d5-ea6b-4799-9fb9-5c1ca364d052	chr16	108763	121247	12052	True	60
362	5ca07bc9-cd9f-4b2b-bf60-8ff9e04da43b	chr16	109345	117549	8189	False	60
363	c2ef3fe2-b7e9-4ea5-bb9d-ae06d3520be6	chr16	109345	117549	8257	True	60
364	23d4a076-bc03-4d80-9df3-e25d9e8cc522	chr16	109549	124355	14790	True	60
365	6c1c353f-96a7-4122-82e8-51535ee48901	chr16	109867	117259	7304	True	60
366	931a5f8e-89ed-41d4-a568-8b6ff0635253	chr16	109870	116521	6638	True	60
367	2f847d41-15d8-4af5-929a-89fb615b27a2	chr16	110044	115532	5241	True	60
368	e9feafdc-6ad8-4d4f-8df0-6d5d08100eba	chr16	110357	116446	6103	True	60
369	0c191512-720a-4ccd-b157-7ef678e864d5	chr16	110838	117687	6846	False	60
370	a699ac71-6d1f-4366-a469-1780d2ed1d24	chr16	110870	119727	8854	False	60
371	99e51390-9075-40cc-a394-e62dc7272ff2	chr16	111519	115488	3980	False	60
372	a98a4f5f-6bed-4216-8062-8177c497ed41	chr16	111850	124750	12368	False	60
373	fd1d03b2-4269-442b-85d8-97ba7f28eba3	chr16	112371	123770	11404	True	60
374	2202a8a5-1000-4949-b9a6-a1fcf90e4246	chr16	112395	123658	11086	False	60
375	aa30772e-51dd-45e8-9eec-1c727f8c1555	chr16	112395	123673	11170	True	60
376	bd1cfb36-9438-4e24-9d3b-dfe0c770cb3f	chr16	112554	118532	5875	True	60
377	51cb7cb6-0bdb-4a6d-9a45-af99baf87a53	chr16	112685	116913	4234	False	60
378	c337947a-0a8b-4216-894a-362a5a2b48a4	chr16	113017	118645	5613	False	60
379	3441fad8-2738-4372-a7f4-807b7bb3167f	chr16	113043	133334	20197	False	60
380	d55e0cce-9c89-4f52-afce-506c53a2084e	chr16	113449	113775	362	True	60
381	f286a8dc-6900-430c-901e-b1d876d051a2	chr16	113483	127618	14071	True	60
382	520279b6-58dc-4def-ac56-c7d55410c170	chr16	113508	119750	6279	False	60
383	263ae1e4-a2d7-4dae-a408-48a95abdaa47	chr16	113619	140622	26286	True	60
384	bfd15e9c-112e-4ec6-8945-c8e7d84b4b87	chr16	113649	136817	26082	True	60
385	fb2aa291-75f3-402d-918f-f0d094ebb8f9	chr16	114350	125097	10748	True	60
386	10161fe1-f46b-4185-829f-abd827fa5840	chr16	114408	132269	17676	True	60
387	f4502457-a1b5-4120-a600-9dd3c84ba2d7	chr16	114816	122042	7263	True	60
388	a6a527bf-03fe-4d43-80f7-bbaa467f0656	chr16	115042	123278	8202	False	60
389	986fa12f-9f9e-4cc3-973c-e0b12658f494	chr16	115209	135352	20122	False	60
390	cf6379e1-5140-45cf-a885-b6b9f1c41461	chr16	115323	124386	8940	False	60
391	59167adf-ca2b-4c3f-a06b-e16a62b9301f	chr16	115490	117629	2159	False	60
392	5ce3a0d3-5fed-4750-8ed5-b754ba3fc21c	chr16	115537	125246	9677	True	60
393	e8421edf-bcea-4ff1-91bc-3ebd88629823	chr16	115932	127930	11999	False	60
394	1c143525-a10e-475c-b054-9c87698b7a65	chr16	116038	122838	6862	True	60
395	2ca6581d-f1eb-4c7b-8a70-04c786b06f0e	chr16	116134	123322	7211	True	60
396	d3883490-5547-402d-ae20-160c6a9be74b	chr16	116287	131161	14588	True	60
397	21a95e30-85ae-46db-95d0-02a09abbccc0	chr16	116422	129643	13225	True	60
398	8b35fbc4-63dd-47a2-9aed-08fb1e8a88e5	chr16	116486	123360	6906	False	60
399	cefd7778-3bf8-4f9c-965b-60629e74e1c4	chr16	116486	123360	6872	True	60
400	94c89ee1-2a40-4eb0-95f6-69211a4382fe	chr16	116678	123206	6555	True	60
401	0168351e-bc59-4d1b-a077-870c2dd19d8f	chr16	116726	122766	6076	False	60
402	466ecc4a-46b2-439a-aef6-3364c146d642	chr16	117034	124159	7123	True	60
403	08d1889d-1a8f-45fe-bc2b-f6f422f563f5	chr16	117282	120535	3246	False	60
404	b85c3aba-6d6c-4bb7-bc95-3b96ee09780c	chr16	117361	128770	11119	False	60
405	766b454c-03ce-4346-9ef5-0246758b4514	chr16	117361	128825	11309	True	60
406	86acc086-434a-41fc-ae94-6f6bd7881b7e	chr16	117382	125673	8299	True	60
407	a6a8a05b-bf27-4e0a-93c3-6d0339c48016	chr16	117383	125094	7649	False	60
408	ef7ecbc7-8ef8-4aff-af33-7d8da13a9eb6	chr16	117592	123820	6165	True	60
409	75a18ad4-8c55-4720-810b-efed74e05fbd	chr16	117643	125028	7362	False	60
410	c4467708-4ad1-4f64-9fc2-a2c6e284bf78	chr16	117721	137482	19610	True	60
411	86c7706f-71ba-4906-9717-37ff14a034a3	chr16	117812	123395	5301	False	60
412	812583af-e4e1-4ff2-ac2a-7dba3b7d627d	chr16	117864	120036	2152	False	60
413	2418a8c0-df14-4856-b8e2-ddd53bc69957	chr16	118178	127875	9691	False	60
414	f92cdebd-7c83-462b-9514-a290678982d0	chr16	118179	127875	9672	True	60
415	ac4d0e4e-6262-43c0-9903-0ccb9a6d4f65	chr16	118556	122566	4006	False	60
416	8e152902-621a-485d-83bb-4b0a5e4b72a0	chr16	118841	124144	5068	True	26
417	7384f28e-6d83-4587-bf57-ddf8fabca166	chr16	119615	146509	26781	True	60
418	06619ad6-ead9-44d7-b2cd-9abbc1b6a3da	chr16	120363	127971	7608	False	60
419	24bd16d4-ea66-4333-b2ed-b5bc6d84df92	chr16	120635	126170	5546	True	60
420	62651067-a4c2-44da-bbb6-1fbeed368f14	chr16	121879	128370	6487	True	60
421	d319da6b-2f56-4ceb-b2a6-a9a9cbad7337	chr16	121989	127537	5544	False	60
422	f138d034-da0b-4311-a779-98169187bad0	chr16	122171	125602	3220	False	34
423	6e3beef6-0691-42e0-94ee-b2e8c013071e	chr16	122311	135024	12736	False	60
424	5eec0aeb-37e2-4330-a8e9-d56e77cb7376	chr16	122934	128878	5959	False	60
425	a9abdd9b-71f9-4efc-91f2-d0d739f69c1e	chr16	123537	134178	10627	False	60
426	ceca0fa0-e51d-4c2b-85e4-eb08f9c77c8a	chr16	123647	135532	11023	True	60
427	917a9a95-2362-4bb3-a210-ef590a5296b9	chr16	123671	147990	24283	False	60
428	30137572-f7ae-4a39-9fe2-3fbcc02bedc9	chr16	123793	128501	4748	True	60
429	510c2342-1865-4246-908f-65d9753badd7	chr16	124128	148311	24330	True	60
430	6f7e0c57-3d85-4ef0-9c6f-6c4de02f0a09	chr16	125012	132943	7896	False	60
431	f602f908-823d-46b4-a6d1-8463c8e43203	chr16	125196	141974	16699	False	60
432	dacd8ff5-0749-444b-818d-d29c00daa7ca	chr16	125478	126239	792	True	60
433	8736cf05-f2ac-42b7-a192-9c58d68e1c3d	chr16	126146	130634	4518	True	60
434	c66c8dd5-5b4d-4885-8329-f8286260819f	chr16	126344	154082	27649	True	60
435	2bfdaf06-b8cc-4422-895f-790de97e73f9	chr16	126806	135146	8330	False	60
436	8d889a1f-ec8b-4d3d-abf8-2539e99c28bc	chr16	126856	139987	12992	True	60
437	9d0bf7ae-8c10-44d7-8fdb-33c8d74a81a9	chr16	126934	148653	21610	False	60
438	96002a5c-17a1-4fde-aedf-d395afe42633	chr16	127273	131993	4754	False	60
439	d394828c-2e6b-4e24-a37c-d631483147d3	chr16	127739	135876	7982	True	60
440	cd38aed3-92fe-4ffa-8145-e9372d63245e	chr16	128274	140943	12639	True	60
441	ccf40cef-8f4f-415d-9f5a-71ed68276714	chr16	128370	138097	9739	False	60
442	9161c166-8ba7-4425-8ed8-bf2794747bbd	chr16	128383	140885	12447	True	60
443	50730e59-2fb2-4b94-8f34-09cbd546072e	chr16	128662	146519	17837	True	60
444	80ae60c3-0067-40ba-ab9d-6272a0561576	chr16	128670	137557	8853	False	60
445	915a68fc-e835-41b0-a61e-9e05c77a5743	chr16	128712	136119	7419	True	60
446	10ed4aa6-ddba-4cf8-9f5e-85c6a3ca67a0	chr16	128848	134126	5295	True	60
447	60766b72-39a7-40c4-bf81-bede8d32447d	chr16	128955	149060	20084	True	60
448	ef5f7e56-7723-41c3-8c8b-620cd3a61f68	chr16	129022	145694	16634	True	60
449	185b3ad9-8db4-4851-acae-bfaf6d8b506e	chr16	129533	138189	8331	False	60
450	d658b7b3-2e51-4ac8-a6b8-9123bd0bee7d	chr16	129584	133128	3555	False	60
451	6caec415-554b-4507-b562-4d06a70cec58	chr16	129941	140695	10730	True	60
452	74aa42d4-75f6-4af7-9938-7b8b1709e861	chr16	130158	134590	4472	False	60
453	0bf8bed6-5ad1-4e72-ba3b-02ac25357daf	chr16	130444	138009	7348	False	60
454	3c5647f8-3bee-4dd2-8d75-ba7aee225cc4	chr16	130656	145420	14709	True	60
455	ad7ae6f0-ce4e-44aa-91a6-f025907b41a4	chr16	130674	138573	7898	True	60
456	cbccb2b3-381e-41c6-b3e1-763f26a33cea	chr16	130714	134380	3738	False	60
457	ec766931-8134-4e95-b5eb-f953331a7905	chr16	130855	139867	8980	True	60
458	7664c082-2025-4a57-8b45-83a20df2a7c2	chr16	131504	132802	1328	False	60
459	5a26cdb9-db61-4104-9979-85e2fe925b08	chr16	131504	135566	4083	True	60
460	c98cff3f-b56e-4a9b-8653-17cae7e3f428	chr16	131599	151563	19954	True	60
461	1b65e753-495c-4108-bc40-7de89592bda9	chr16	132050	137717	5524	True	60
462	bae0a484-dca7-45ae-ba59-808bef1d593b	chr16	132647	155578	22943	False	60
463	b7295690-061b-4c18-b1bc-c9b8af3af5a2	chr16	132660	142984	10208	True	60
464	8ee4ade4-37b9-4978-877e-464c47fdaf9a	chr16	133141	138220	5106	False	60
465	8481f0ef-aa1f-4be2-b7cb-960d91a9116d	chr16	133676	142744	8996	False	60
466	fc6aba69-05eb-4bad-9bc8-d32272452627	chr16	134003	137244	3233	True	31
467	304ef864-245a-43ed-bdf0-148cfd14534f	chr16	134519	140505	5955	True	60
468	e8d9347f-3356-4aec-bf17-6355b07134c0	chr16	135430	138840	3369	False	60
469	d848db4b-0af8-4154-87dd-957b2de37cfb	chr16	135628	139559	3896	False	60
470	dc4b4443-e5f8-4228-9ce4-d148404fc11e	chr16	135721	142804	6982	False	60
471	1ba205b3-f371-49dc-88a8-906aea3b90bf	chr16	135838	140341	4429	False	60
472	cec8080b-4d36-48c3-b382-26510000fb30	chr16	136298	144594	8288	False	60
473	4ee3fe47-a06b-4a0b-b8cf-633d997a3419	chr16	136319	165130	29776	True	60
474	33296c66-3708-4987-84f1-c2c79abf05ca	chr16	136499	153307	16831	False	60
475	1e086458-3605-4680-8bf4-f5982d34cb23	chr16	136704	137736	1017	False	60
476	bf535a04-6725-475d-a6a7-e2d2a8f3083c	chr16	136887	144623	7499	False	38
477	98fd01a7-87eb-4924-aae5-c0a0e1659d3b	chr16	137036	141446	4383	False	60
478	978cb2e1-2dd1-4282-90e7-3f8ff16f0a48	chr16	137066	142305	5082	True	22
479	98dd379b-b6b6-4c7d-ab7d-54246f70322c	chr16	137295	152615	21736	True	60
480	415f604d-ed8d-4686-b9e9-48e7e294b7f6	chr16	137304	146024	8481	True	60
481	b1b51ea8-3fcf-4f57-a6d0-3b0187fb8743	chr16	137333	150375	13237	False	60
482	d79c4afd-63fc-461a-97d3-7ece4820c0f2	chr16	137547	144726	7090	False	60
483	e7b2456c-a1b2-4e28-8530-6e3c9edc7a66	chr16	137852	142801	4890	True	60
484	4f01009c-38ff-4357-8a41-38fc02a48997	chr16	138784	142289	3491	False	60
485	b3e48891-ba37-4e89-aa29-1d883da30c6f	chr16	139085	154026	15034	False	60
486	fbaaa527-8895-47c0-92f7-09f6977afc55	chr16	139900	156079	16223	True	60
487	20b5bbdb-2882-4f8d-9c3a-6a66fcd789a1	chr16	139950	142740	2822	True	60
488	39cfbeea-e961-400e-949d-fb195e79ad41	chr16	140457	153068	12612	False	60
489	6ff26cc8-740e-40a2-adb5-cfe3e405969c	chr16	140501	146557	6059	True	60
490	c60cba65-948c-4543-84e3-b3babeecb0f7	chr16	140746	160881	20510	True	60
491	5cf111f2-74a0-4950-aa64-6692ead6328e	chr16	141646	149346	7548	True	60
492	75999e0c-760c-456a-901a-2c1029ceae19	chr16	142745	151751	8978	True	60
493	a1c5a619-1046-4a94-ac6b-b507ed89921d	chr16	143339	157404	14005	True	60
494	baf73411-fc1f-4681-bd67-3fa987a7fa69	chr16	143648	159861	16003	True	60
495	08f98e97-ca05-485d-92cd-6e7f91cdaa1f	chr16	144250	152349	8050	True	60
496	bf566d45-a1ff-47c6-8c48-4e1dfe486aef	chr16	144431	148848	4421	False	60
497	d512ba1c-d740-4fd5-8022-31051fcf6801	chr16	144701	155692	10961	True	60
498	4e28da13-a038-4e65-bcd6-364075e56082	chr16	144920	164132	20281	True	60
499	71fcc73f-72a3-408f-ac59-ec666f1d716a	chr16	145208	145774	564	True	60
500	1053519e-97d8-4423-bf08-841886b61590	chr16	145675	151997	6322	True	60
501	a2ac39d1-483c-4076-b976-37cc8c3a95fe	chr16	146287	148847	2586	False	60
502	d42b660d-d877-4b40-8974-1f85ad79294c	chr16	146483	146992	482	False	60
503	ff8a9922-a41f-4ff6-9844-ab98063bdf9b	chr16	146508	152577	6057	True	60
504	8347cfaa-8308-41a4-9099-5798c2633c0a	chr16	146538	155359	8927	True	60
505	b420859d-374c-4ee8-bfe3-9ae5d7d9494a	chr16	146721	151815	5097	False	60
506	bc71b5e5-4faa-4c9c-82fe-d3ee33793d21	chr16	147078	157432	10414	False	60
507	a704a59a-471e-4fa6-9e4a-e4b24fc9aef6	chr16	147116	170136	24062	False	60
508	c0b6f39f-0197-4300-9fdd-5428879956a5	chr16	147116	170136	24062	True	60
509	7cfa6132-3086-4590-ac81-eb7339a8c4c1	chr16	147145	157833	10789	False	60
510	cb06688b-3114-4d3d-885a-9d3a81929e4d	chr16	147539	149662	2150	False	60
511	fd100997-de8d-4d07-b01c-c7777f9e56b2	chr16	147562	157938	10434	True	60
512	8cc63ef0-ea25-4a76-9ea6-47f7de2ef53e	chr16	147672	157953	10402	False	60
513	bd635f3e-1d00-4490-a8a5-08f136fd6f8e	chr16	147993	155785	7550	True	60
514	abb34267-fbee-4136-8dc4-1869114c1f1e	chr16	148032	175916	28876	True	60
515	70eb3068-a7f8-4ba6-8165-efe517838985	chr16	148147	171747	23994	False	60
516	30011283-452e-46e0-8908-bb5a977910ac	chr16	148204	157619	9425	True	60
517	8d01c13f-1268-4961-a634-e23ae51f6b06	chr16	148226	154500	6392	True	60
518	6cf99311-f0e5-4efb-a678-04c8d57d2417	chr16	148782	152723	3920	True	60
519	b642c905-f639-415a-81f0-3186d3e02506	chr16	148783	152723	3944	False	60
520	f18a955a-3a99-416f-a062-e19eb5a750f7	chr16	148854	179927	30940	True	60
521	9cbc9ed4-d5d8-4b34-bbe3-1906fc0400fa	chr16	149383	178775	30344	False	60
522	36b256b2-89b8-45ee-986c-56d34d54d07f	chr16	149519	171620	22413	True	60
523	872528ec-ab9a-4ef9-9d39-f5f8bce64e45	chr16	149560	152555	3260	True	60
524	05969bcf-b9fe-4609-b326-4b594148bc7b	chr16	150361	158032	7727	False	60
525	b561a11f-81fa-47ca-a9da-49807e430324	chr16	150361	158033	7692	True	60
526	81144c13-d121-4ac7-b8b0-e101af5e1e7e	chr16	150458	158921	8571	True	60
527	8c761819-a426-459c-85a4-ffd90f8e5053	chr16	150683	157424	6796	False	60
528	f460a36a-2c47-435d-b089-19f8a2846491	chr16	150737	157991	7332	True	60
529	7c0e8860-fbd1-4a72-8e2a-734b8c15b444	chr16	151573	153167	1594	True	60
530	8b1313ed-a215-4dd6-80cd-5c55750837ba	chr16	151669	158177	6594	False	60
531	aec3dc97-8d79-4c9c-af9f-0e4e1431361b	chr16	151797	157099	5308	False	60
532	c9e50363-b750-42f0-8513-4b9fc68a50cf	chr16	151919	158235	6343	False	60
533	89967790-cbbb-4bd9-94de-848087c85aee	chr16	152649	153019	367	True	59
534	642530aa-713a-414d-9b57-f481c3ea356b	chr16	153074	158872	5855	True	60
535	9a84198e-d2af-43bc-9319-55f47c4b5f4f	chr16	153162	162104	9839	False	60
536	e450d6a0-4299-4fa7-8896-49ee8d5624e2	chr16	153819	159192	5359	False	60
537	98f6d49c-4822-4065-a04f-6438921d595e	chr16	153819	159323	5521	True	60
538	fe3db63a-58a9-4871-bd34-f54c73ee5276	chr16	153835	162024	9229	True	60
539	6fc81ff3-3435-4360-9d3c-00b93fac38c2	chr16	154333	158267	3823	True	60
540	b3235a00-98c0-4409-954c-a653081d41e5	chr16	154627	173020	18705	False	60
541	b7108fce-c55c-44aa-b99a-f3f84cfb1330	chr16	154878	175174	20650	True	60
542	a6656851-8bf1-4038-b88c-ca78c5fd7b1b	chr16	154897	158508	3526	True	60
543	22d02ed3-bf51-4c57-b9e3-8a73870039d5	chr16	155302	162136	7886	True	60
544	5b348ced-3cbd-4c9f-b90a-b29a2813ffd5	chr16	155327	161693	7148	True	60
545	8fb0d363-8fd3-4a2e-b178-b40666518762	chr16	155455	159558	4117	True	60
546	b9f49fe1-c6c7-4034-9256-1fbc9131325c	chr16	156506	161111	5686	True	60
547	72976e20-085f-4b6d-9ebf-cfa8bdf22c90	chr16	156836	167488	11500	True	60
548	089814f1-2730-4a46-9c97-a40b6afb193e	chr16	156899	162833	6978	False	60
549	85a9fd07-0df5-4f0b-8be1-3a172a0d48b3	chr16	157159	175552	18417	False	60
550	3f3c7c7d-76ef-4bd2-8adb-1d9eedf8a5d9	chr16	157257	165055	8675	False	60
551	d93c864d-35b6-4bd6-ab30-29250b82c071	chr16	157414	163279	6250	True	60
552	69ac3c90-4356-4be3-8da6-b9747a98c000	chr16	157577	161560	5033	True	60
553	3afae14b-51bb-45d0-ab17-2005d91fc213	chr16	158034	162511	4767	True	60
554	a92097e6-1aa9-476a-ac97-54f9e8f381c5	chr16	158228	174414	30250	False	43
555	da2147af-ef30-41e7-b665-ddcf89cdac47	chr16	158849	165055	6591	False	60
556	0ea9f4c7-5ac6-4513-a1e3-b6ee60fc88fe	chr16	159038	161650	3681	True	60
557	c1078438-f8f5-416e-91d6-f3322e550d65	chr16	159822	168940	9659	True	60
558	74de3e72-4926-482f-8671-fed40377f968	chr16	160058	162462	2890	True	60
559	d273b2f3-5646-4242-9d87-93c4e659b582	chr16	160655	167130	6377	False	60
560	faad7e4a-362a-431f-9067-20d7019d5014	chr16	160795	171003	10081	True	60
561	6e161399-df90-4488-90db-da0c9bee55b1	chr16	161049	163485	2415	False	60
562	359f80fe-66c6-4cfe-9e25-65b3fe5b3b7f	chr16	161086	174327	12915	False	60
563	a575654b-3ba2-4219-83de-942966ad6246	chr16	161389	170236	8790	True	60
564	acd82d7d-c7ee-4edf-a882-57f668a24434	chr16	161411	170133	8698	True	60
565	a88702b9-be85-4130-b37d-3a2ace714a7e	chr16	161439	168549	7066	False	60
566	c08aab0d-ea20-4619-b76d-594d63fa10a6	chr16	161561	163279	1708	True	60
567	7cc07bf3-a0d7-457e-89f5-d3359c5b65b4	chr16	161615	177105	15221	True	60
568	70784a33-09f7-4b8a-af15-c3851ce29c28	chr16	161627	168025	6351	False	60
569	112b121b-9924-4816-834d-7a5589f17aa2	chr16	161859	164718	2803	False	60
570	e71a6737-1fbb-4361-935d-2af0f22f1d3d	chr16	161972	170722	8622	True	60
571	b9e178bc-58c0-4ea0-9e72-ef5dbffc6d89	chr16	162027	184447	22297	True	60
572	b282b8df-2784-4136-be57-ac6b5716cca5	chr16	162229	168714	6475	True	60
573	bef48665-3e96-46ee-b846-dcb3e6e503ff	chr16	162445	174371	11815	True	60
574	3b34ad9d-9f45-4abd-96f8-a3a7f7b3391f	chr16	162974	182972	19860	True	60
575	f61eff70-b7ba-449a-afe2-521d263b756c	chr16	163671	170688	6748	True	60
576	0dabdbdf-c90e-4e07-87ac-5cfadd47765b	chr16	164004	166494	2343	False	60
577	0a50b08d-3df8-4c77-8934-4159a8f8c2bb	chr16	164133	191659	27894	True	60
578	f6d0246a-63a9-4767-9ca6-f2edc8681868	chr16	164722	185394	29696	False	60
579	a9b78b39-17f9-4118-9cab-d15dad654d4d	chr16	165030	185163	20253	False	60
580	593d2a71-78e3-42ad-a41c-9574d595a1c1	chr16	165031	176605	11551	False	60
581	bb5974bd-2b71-405d-b677-4259a1b950f7	chr16	165152	171526	6357	False	60
582	240acaf6-ac9b-426b-b2f0-602ed41e9b18	chr16	165487	173497	7985	True	60
583	a20c35fe-92ea-478b-b8a3-5264e9fc6a9c	chr16	165532	179098	13573	False	60
584	f72d7b67-5861-4e76-8a79-2aa9ed1d3b5a	chr16	165808	173523	7676	False	60
585	581920ba-39d7-4f89-81a7-aacdd3e0bcfa	chr16	165863	172294	6585	True	60
586	015ac9ac-55fb-480a-a589-fdc07835a475	chr16	166712	184612	18176	True	60
587	838d4206-1457-459a-8161-25ee0ae92040	chr16	168277	171022	2746	True	60
588	58e36cab-f964-431c-8243-3070009b3d19	chr16	168373	179292	13681	False	60
589	589dfa7d-c562-4d24-9194-a17f0e2ac821	chr16	168844	175135	6333	True	60
590	8b8f3a10-3768-4866-ab7b-96db68bacb73	chr16	168848	181547	12375	True	60
591	afe82edd-80d3-48aa-8c9f-eef150df2f75	chr16	168897	179267	10323	True	60
592	549e20c2-530a-4d88-9e16-dbf5b45165ae	chr16	169794	193670	23890	True	60
593	70577217-4fb2-48c4-98db-60c7c6445854	chr16	170492	178394	7847	False	60
594	80a79e25-3801-4a32-bbda-9cb79a15edbf	chr16	170811	182970	11935	True	60
595	7a53aff3-f766-4d87-ba70-c53ef017730a	chr16	170845	180326	9453	False	60
596	1695b274-eb85-4126-b67d-02ebbf3dba89	chr16	170845	173279	2427	True	60
597	bb0450bd-9bef-4d53-80b1-0adf7888f1c4	chr16	170985	188124	17599	False	60
598	7cfab4fe-e9ce-4afc-bc73-072f1207cd0d	chr16	171097	181155	9772	False	60
599	b492f7f3-0268-4d0e-ac99-7f61826fea63	chr16	171446	196102	24330	False	60
600	e6d5977d-d404-47d2-9c99-638dad139341	chr16	173679	199537	26355	False	60
601	14fb73e7-ecb1-4796-93d9-11a148306e86	chr16	173828	182488	8689	False	60
602	f50ae9d5-a8f6-4b44-9955-f9c608ead4f1	chr16	173884	197204	22578	False	60
