group	mark	chrom	position_0based	n_reads	target_mean	target_variance	target_std	target_positive_fraction	variance_class	reads_inspected	reads_with_aligned_base_at_locus	reads_deleted_at_locus	reads_with_insertion_near_locus	fraction_locus_matches_reference	fraction_locus_mismatch	fraction_locus_deleted	fraction_insertion_near_locus	fraction_reverse	mean_mapq	median_mapq	mean_nm	median_nm	mean_local_mismatch_rate	median_local_mismatch_rate	mean_local_indel_bases_per_ref_base	median_local_indel_bases_per_ref_base	mean_softclip_fraction	median_softclip_fraction	bam_alignments_fetched
merged_c1	5mC	chr16	63843748	24	0.4978841145833333	0.2451244575389917	0.4951004519680745	0.5	high	34	31	3	6	0.16666666666666666	0.8333333333333334	0.08823529411764706	0.17647058823529413	0.5588235294117647	59.0	60.0	1326.6764705882354	674.0	0.6176147656279527	0.7317073170731707	0.05595408895265423	0.024390243902439025	0.027595608786978632	0.0018787963991398074	34
merged_c1	5mC	chr16	37704477	11	0.4486860795454545	0.2451088645241477	0.4950847043932459	0.4545454545454545	high	13	12	1	0	0.1111111111111111	0.8888888888888888	0.07692307692307693	0.0	0.3076923076923077	1.2307692307692308	1.0	678.9230769230769	786.0	0.738231707317073	0.7439024390243902	0.0075046904315197	0.0	0.2295341300672193	0.01255783212161269	13
merged_c1	5mC	chr16	3164491	27	0.4838686342592592	0.2450903650702234	0.4950660209206682	0.4814814814814814	high	39	38	1	4	0.07894736842105263	0.9210526315789473	0.02564102564102564	0.10256410256410256	0.6153846153846154	56.717948717948715	60.0	1310.7179487179487	867.0	0.6456939304220017	0.6842105263157895	0.04565353345841151	0.0	0.030374298270051607	0.0008728360938506619	39
merged_c1	5mC	chr16	5901272	32	0.4697265625	0.245088638797883	0.4950642774407007	0.46875	high	44	43	1	8	0.16666666666666666	0.8333333333333334	0.022727272727272728	0.18181818181818182	0.6363636363636364	57.95454545454545	60.0	1316.840909090909	674.0	0.5912539616848957	0.6923076923076923	0.04379157427937916	0.024390243902439025	0.015919471502267826	0.0011275228062618513	44
merged_c1	5mC	chr16	73466899	20	0.4556640625	0.2450742621170847	0.4950497572134388	0.45	high	41	38	3	4	0.1388888888888889	0.8611111111111112	0.07317073170731707	0.0975609756097561	0.4634146341463415	58.951219512195124	60.0	1209.0487804878048	678.0	0.6648542076126461	0.7222222222222222	0.04342653182629387	0.0	0.03090492113954405	0.0012620950778291964	41
merged_c1	5mC	chr16	36562799	16	0.431884765625	0.245067278544108	0.4950427037580779	0.4375	high	85	80	5	1	0.391304347826087	0.6086956521739131	0.058823529411764705	0.011764705882352941	0.5294117647058824	3.823529411764706	1.0	682.4117647058823	519.0	0.6259074581483118	0.7560975609756098	0.06197991391678624	0.0	0.15841547235193099	0.005051719990377676	85
merged_c1	5mC	chr16	78877164	24	0.5382486979166666	0.2450488270192906	0.4950240671111765	0.5416666666666666	high	32	31	1	3	0.1935483870967742	0.8064516129032258	0.03125	0.09375	0.53125	60.0	60.0	1367.40625	523.5	0.6495071107685437	0.7172949002217295	0.03810975609756098	0.0	0.009598432484433827	0.0012446364895039189	32
merged_c1	5mC	chr16	11084870	18	0.5514322916666666	0.2450453814338235	0.4950205868787918	0.5555555555555556	high	29	27	2	4	0.25925925925925924	0.7407407407407407	0.06896551724137931	0.13793103448275862	0.5862068965517241	59.13793103448276	60.0	1122.9655172413793	510.0	0.6400960923385912	0.7317073170731707	0.04289318755256519	0.0	0.002457401582233603	0.002003205128205128	29
merged_c1	5mC	chr16	9018420	22	0.4593394886363636	0.2450356751809388	0.4950107828936041	0.4545454545454545	high	29	27	2	3	0.11538461538461539	0.8846153846153846	0.06896551724137931	0.10344827586206896	0.5172413793103449	57.827586206896555	60.0	933.8965517241379	429.0	0.6381599554011396	0.6829268292682927	0.030277544154751892	0.0	0.01408393821526787	0.0016875318865036694	29
merged_c1	5mC	chr16	61476252	18	0.4505208333333333	0.2450350593118106	0.4950101608167358	0.4444444444444444	high	26	26	0	5	0.19230769230769232	0.8076923076923077	0.0	0.19230769230769232	0.5384615384615384	60.0	60.0	867.1923076923077	312.5	0.6020651433431915	0.6875	0.042213883677298315	0.0	0.02314357835013276	0.0019464408482654553	26
merged_c1	5mC	chr16	70816712	36	0.5317925347222222	0.2450309995620969	0.4950060601266382	0.5277777777777778	high	49	48	1	6	0.37777777777777777	0.6222222222222222	0.02040816326530612	0.12244897959183673	0.5714285714285714	55.755102040816325	60.0	1233.1020408163265	469.0	0.6276871191798357	0.7073170731707317	0.03932304629168741	0.0	0.0153093317598581	0.001095976201659621	49
merged_c1	5mC	chr16	9288477	22	0.4964488636363636	0.2450120603883421	0.4949869295126308	0.5	high	28	27	1	2	0.3333333333333333	0.6666666666666667	0.03571428571428571	0.07142857142857142	0.42857142857142855	59.82142857142857	60.0	1586.7857142857142	900.0	0.5315422691365407	0.6707317073170732	0.041811846689895474	0.0	0.011844641910582225	0.0010951539373091508	28
merged_c1	5mC	chr16	62216736	14	0.5641741071428571	0.2449797745589371	0.4949543156281569	0.5714285714285714	high	21	20	1	4	0.25	0.75	0.047619047619047616	0.19047619047619047	0.6190476190476191	57.19047619047619	60.0	1209.7619047619048	389.0	0.5798313795034434	0.75	0.0662020905923345	0.0	0.011470989948168937	0.0008625421469458166	21
merged_c1	5mC	chr16	55097882	16	0.49609375	0.244970703125	0.4949451516329864	0.5	high	27	26	1	4	0.2692307692307692	0.7307692307692308	0.037037037037037035	0.14814814814814814	0.5925925925925926	60.0	60.0	1448.2222222222222	442.0	0.6874330582296636	0.725	0.03523035230352303	0.0	0.01296145219079066	0.002345915973555129	27
merged_c1	5mC	chr16	75183189	21	0.4798177083333333	0.2449696858723958	0.494944123990169	0.4761904761904761	high	26	26	0	2	0.46153846153846156	0.5384615384615384	0.0	0.07692307692307693	0.6538461538461539	59.34615384615385	60.0	995.1153846153846	416.5	0.57125229819389	0.7317073170731707	0.028142589118198877	0.024390243902439025	0.02253364067775267	0.0016341405039076618	26
merged_c1	5mC	chr16	46386247	12	0.58203125	0.2449548894708806	0.4949291762170428	0.5833333333333334	high	250	239	11	1	0.24778761061946902	0.752212389380531	0.044	0.004	0.132	53.26	60.0	5609.304	7149.0	0.7158401635026704	0.7317073170731707	0.05209756097560976	0.0	0.25453813958330335	0.18163060535020795	250
merged_c1	5mC	chr16	26192934	28	0.5277622767857143	0.2449536802907469	0.4949279546466808	0.5357142857142857	high	30	30	0	3	0.27586206896551724	0.7241379310344828	0.0	0.1	0.43333333333333335	60.0	60.0	780.9666666666667	427.0	0.4929692647943279	0.6097560975609756	0.013008130081300813	0.0	0.024788367432796547	0.0018830859628279001	30
merged_c1	5mC	chr16	3887155	32	0.4925537109375	0.2449536323547363	0.4949279062194173	0.5	high	34	34	0	5	0.4411764705882353	0.5588235294117647	0.0	0.14705882352941177	0.5	60.0	60.0	868.9411764705883	485.5	0.43255021520803444	0.6097560975609756	0.010043041606886656	0.0	0.004254527416054082	0.0006722747760520189	34
merged_c1	5mC	chr16	64176053	20	0.44453125	0.2449438797800164	0.4949180536008122	0.45	high	28	26	2	3	0.2692307692307692	0.7307692307692308	0.07142857142857142	0.10714285714285714	0.6071428571428571	60.0	60.0	861.25	500.0	0.5989045073367922	0.6923076923076923	0.061846689895470375	0.04878048780487805	0.01287675437046883	0.001029741096226144	28
merged_c1	5mC	chr16	63772148	27	0.5496961805555556	0.2449262570112179	0.4949002495566333	0.5555555555555556	high	39	38	1	4	0.2894736842105263	0.7105263157894737	0.02564102564102564	0.10256410256410256	0.4358974358974359	60.0	60.0	910.8205128205128	390.0	0.6187377760353906	0.6829268292682927	0.027517198248905566	0.0	0.00992840484235271	0.0011127764908934006	39
merged_c1	5mC	chr16	31361863	14	0.4955357142857143	0.2449120322426597	0.4948858779988167	0.5	high	24	23	1	4	0.30434782608695654	0.6956521739130435	0.041666666666666664	0.16666666666666666	0.2916666666666667	57.333333333333336	60.0	971.0	540.0	0.663998513536713	0.775	0.03556910569105691	0.024390243902439025	0.013974986314722632	0.0018525845783103163	24
merged_c1	5mC	chr16	56300746	25	0.473828125	0.244909922281901	0.4948837462292543	0.48	high	35	34	1	0	0.2727272727272727	0.7272727272727273	0.02857142857142857	0.0	0.5142857142857142	60.0	60.0	1698.0285714285715	709.0	0.6720533078873334	0.7317073170731707	0.03414634146341464	0.0	0.04532030080099928	0.0014848579025518837	35
merged_c1	5mC	chr16	29582229	30	0.4600260416666666	0.2448971803160919	0.494870872365804	0.4666666666666667	high	39	36	3	4	0.1388888888888889	0.8611111111111112	0.07692307692307693	0.10256410256410256	0.46153846153846156	51.743589743589745	60.0	1180.3333333333333	641.0	0.6203754089953063	0.6585365853658537	0.06316447779862415	0.0	0.006228184211359546	0.001696681775213903	39
merged_c1	5mC	chr16	17225565	25	0.483671875	0.2448955790201823	0.4948692544704937	0.48	high	31	31	0	0	0.1935483870967742	0.8064516129032258	0.0	0.0	0.5483870967741935	60.0	60.0	720.483870967742	426.0	0.6004668657770236	0.7317073170731707	0.015735641227380016	0.0	0.008317661082977369	0.001131079552595199	31
merged_c1	5mC	chr16	9744367	18	0.443359375	0.2448856129365808	0.4948591849572774	0.4444444444444444	high	26	25	1	4	0.2	0.8	0.038461538461538464	0.15384615384615385	0.5	60.0	60.0	1129.3461538461538	381.0	0.6996913978794101	0.7804878048780488	0.038461538461538464	0.0	0.012634714898558348	0.0013348560194706858	26
merged_c1	5mC	chr16	64909353	31	0.4851940524193548	0.2448813817834341	0.4948549098305827	0.4838709677419355	high	39	37	2	3	0.34285714285714286	0.6571428571428571	0.05128205128205128	0.07692307692307693	0.48717948717948717	59.35897435897436	60.0	1139.820512820513	534.0	0.5546512819274589	0.7317073170731707	0.030644152595372114	0.0	0.01558685554082911	0.0015693756346739699	39
merged_c1	5mC	chr16	77544144	29	0.5257947198275862	0.2448701529667295	0.494843564135909	0.5172413793103449	high	38	38	0	4	0.18421052631578946	0.8157894736842105	0.0	0.10526315789473684	0.4473684210526316	59.78947368421053	60.0	1385.921052631579	609.5	0.646640071880765	0.7161585365853658	0.03530166880616175	0.0	0.010920032744956884	0.0016173877683142769	38
merged_c1	5mC	chr16	74092771	13	0.4731069711538461	0.2448667868589743	0.4948401629404937	0.4615384615384615	high	30	27	3	2	0.2962962962962963	0.7037037037037037	0.1	0.06666666666666667	0.36666666666666664	58.96666666666667	60.0	1054.4666666666667	514.5	0.6953080491655589	0.7759581881533102	0.06341463414634146	0.0	0.002604587884898581	0.0011939184562780123	30
merged_c1	5mC	chr16	74117055	12	0.4733072916666667	0.2448628743489583	0.4948362096178475	0.5	high	28	28	0	25	0.32142857142857145	0.6785714285714286	0.0	0.8928571428571429	0.6071428571428571	59.892857142857146	60.0	1242.892857142857	723.0	0.610483705677393	0.7317073170731707	0.1315331010452962	0.12195121951219512	0.0021227141184309286	0.001372938960532521	28
merged_c1	5mC	chr16	59904266	29	0.503973599137931	0.2448562847569658	0.4948295512163413	0.5172413793103449	high	38	38	0	1	0.2894736842105263	0.7105263157894737	0.0	0.02631578947368421	0.42105263157894735	60.0	60.0	867.921052631579	311.5	0.5636223505621226	0.6420731707317073	0.02246469833119384	0.0	0.0022820266261136183	0.0010475537963654058	38
merged_c1	5mC	chr16	13620914	20	0.455859375	0.2447969135485197	0.4947695560041257	0.45	high	26	23	3	2	0.17391304347826086	0.8260869565217391	0.11538461538461539	0.07692307692307693	0.6538461538461539	58.53846153846154	60.0	1543.8076923076924	652.0	0.648293349605741	0.7317073170731707	0.07692307692307691	0.0	0.002600528059418273	0.0008053618863648427	26
merged_c1	5mC	chr16	52173246	26	0.4613882211538461	0.2447913536658654	0.4947639373134074	0.4615384615384615	high	34	33	1	4	0.15625	0.84375	0.029411764705882353	0.11764705882352941	0.5294117647058824	60.0	60.0	1162.0588235294117	545.0	0.7090994898787617	0.7804878048780488	0.043041606886657105	0.0	0.017807168405153024	0.0009820893077633157	34
merged_c1	5mC	chr16	62212157	24	0.5361328125	0.2447738647460937	0.4947462629935609	0.5416666666666666	high	31	31	0	2	0.3870967741935484	0.6129032258064516	0.0	0.06451612903225806	0.5806451612903226	60.0	60.0	799.6774193548387	344.0	0.5174503633081874	0.7	0.01652242328874902	0.0	0.002321681606334635	0.0008965350133268718	31
merged_c1	5mC	chr16	63383350	31	0.4782636088709677	0.2447621007119455	0.4947343738936537	0.4838709677419355	high	38	38	0	1	0.42105263157894735	0.5789473684210527	0.0	0.02631578947368421	0.42105263157894735	59.39473684210526	60.0	828.1052631578947	360.5	0.5831402754482276	0.7273648648648648	0.025673940949935817	0.0	0.002670834319306383	0.001008742312823008	38
merged_c1	5mC	chr16	63885636	25	0.509296875	0.2447068786621093	0.4946785609485309	0.52	high	30	27	3	3	0.34615384615384615	0.6538461538461539	0.1	0.1	0.5666666666666667	60.0	60.0	936.8333333333334	422.5	0.49325777839123863	0.6585365853658537	0.04146341463414634	0.0	0.017642987321904127	0.0012835656664787992	30
merged_c1	5mC	chr16	36432568	13	0.4604867788461538	0.244693853916266	0.494665395915528	0.4615384615384615	high	13	13	0	0	0.25	0.75	0.0	0.0	0.5384615384615384	1.6153846153846154	1.0	852.8461538461538	561.0	0.62312382739212	0.6876172607879925	0.013133208255159474	0.0	0.2752466449278007	0.2727677027227356	13
merged_c1	5mC	chr16	50627701	20	0.457421875	0.2446873715049342	0.4946588435527401	0.45	high	31	30	1	1	0.3333333333333333	0.6666666666666667	0.03225806451612903	0.03225806451612903	0.5161290322580645	60.0	60.0	954.8387096774194	609.0	0.5469340274570305	0.7073170731707317	0.03383162863886704	0.0	0.017325507191440846	0.0009112749565073316	31
merged_c1	5mC	chr16	78895839	21	0.4727492559523809	0.2446847824823289	0.4946562265678346	0.4761904761904761	high	29	29	0	2	0.5517241379310345	0.4482758620689655	0.0	0.06896551724137931	0.5517241379310345	60.0	60.0	1537.2758620689656	677.0	0.6307633734646575	0.8048780487804879	0.034482758620689655	0.0	0.017259852081703782	0.0010126116174169197	29
merged_c1	5mC	chr16	71474974	10	0.392578125	0.2446356879340278	0.4946065991614222	0.4	high	41	24	17	1	0.391304347826087	0.6086956521739131	0.4146341463414634	0.024390243902439025	0.5609756097560976	60.0	60.0	789.6829268292682	447.0	0.6187635629816206	0.695852534562212	0.04402141582391434	0.024390243902439025	0.04435233679861844	0.0012494793835901709	41
merged_c1	5mC	chr16	33359725	14	0.4232700892857143	0.2446356134100274	0.4946065238247747	0.4285714285714285	high	16	16	0	1	0.0	1.0	0.0	0.0625	0.5	36.6875	57.5	2120.0625	661.0	0.7560975609756098	0.7317073170731707	0.01829268292682927	0.0	0.09260996594960327	0.0015890151110105196	16
merged_c1	5mC	chr16	1291000	16	0.495849609375	0.2446329116821289	0.4946037926281287	0.5	high	29	27	2	1	0.20833333333333334	0.7916666666666666	0.06896551724137931	0.034482758620689655	0.5172413793103449	59.6551724137931	60.0	1609.655172413793	723.0	0.6057019464959218	0.7073170731707317	0.04793944491169049	0.024390243902439025	0.03462360469815053	0.0018422730815560121	29
merged_c1	5mC	chr16	37655081	13	0.4421574519230769	0.2446171687199519	0.4945878776516382	0.4615384615384615	high	18	18	0	0	0.2	0.8	0.0	0.0	0.5555555555555556	1.3333333333333333	1.0	1001.7222222222222	835.0	0.6368140243902439	0.7408536585365854	0.0013550135501355014	0.0	0.059263354848566104	0.0029880665338747454	18
merged_c1	5mC	chr16	18189393	23	0.471382472826087	0.2446145521322258	0.4945852324243272	0.4782608695652174	high	31	29	2	4	0.3103448275862069	0.6896551724137931	0.06451612903225806	0.12903225806451613	0.41935483870967744	45.903225806451616	60.0	1574.032258064516	637.0	0.6102791859207338	0.6829268292682927	0.046420141620771044	0.024390243902439025	0.02113492844418805	0.0015947588466014395	31
merged_c1	5mC	chr16	73989649	30	0.5662760416666667	0.244604422032148	0.4945749913128928	0.5666666666666667	high	35	35	0	3	0.14285714285714285	0.8571428571428572	0.0	0.08571428571428572	0.45714285714285713	60.0	60.0	1045.6857142857143	372.0	0.5955563002304678	0.6829268292682927	0.020905923344947733	0.0	0.002783433437677061	0.0013590167809028597	35
merged_c1	5mC	chr16	37403005	14	0.427734375	0.244598388671875	0.4945688917348876	0.4285714285714285	high	19	18	1	0	0.0625	0.9375	0.05263157894736842	0.0	0.2631578947368421	1.3157894736842106	1.0	898.1052631578947	770.0	0.6036585365853658	0.7317073170731707	0.05905006418485238	0.0	0.08221304547878612	0.0016542597187758478	19
merged_c1	5mC	chr16	54329444	17	0.5276884191176471	0.2445965935202205	0.4945670768664454	0.5294117647058824	high	25	25	0	2	0.16	0.84	0.0	0.08	0.56	59.4	60.0	1914.52	700.0	0.6336548038114149	0.7435897435897436	0.047804878048780496	0.0	0.0029798752503390185	0.001997034706042543	25
merged_c1	5mC	chr16	9970107	18	0.4483506944444444	0.2445962444629544	0.4945667239745861	0.4444444444444444	high	34	32	2	8	0.25806451612903225	0.7419354838709677	0.058823529411764705	0.23529411764705882	0.5294117647058824	58.5	60.0	1360.735294117647	446.0	0.6214581720433869	0.7073170731707317	0.058823529411764705	0.04878048780487805	0.011268847431987875	0.001209758951487332	34
merged_c1	5mC	chr16	63712237	23	0.518936820652174	0.2445922972185338	0.4945627333499096	0.5217391304347826	high	37	37	0	1	0.43243243243243246	0.5675675675675675	0.0	0.02702702702702703	0.4864864864864865	60.0	60.0	948.027027027027	631.0	0.5827783050478469	0.6585365853658537	0.038233355306526044	0.0	0.00614167628701564	0.001452714154278243	37
merged_c1	5mC	chr16	24356709	25	0.436015625	0.244588623046875	0.4945590187701312	0.44	high	31	30	1	2	0.13793103448275862	0.8620689655172413	0.03225806451612903	0.06451612903225806	0.3225806451612903	60.0	60.0	702.4516129032259	423.0	0.7098241158607012	0.7682926829268293	0.01966955153422502	0.0	0.022199282310891796	0.0011014226709499771	31
merged_c1	5mC	chr16	59466029	24	0.5013020833333334	0.2445461991904438	0.4945161263199046	0.5	high	33	29	4	2	0.1724137931034483	0.8275862068965517	0.12121212121212122	0.06060606060606061	0.45454545454545453	59.03030303030303	60.0	1303.2727272727273	491.0	0.6091087395644521	0.6829268292682927	0.03473762010347377	0.0	0.04119834610602147	0.0009269749716757647	33
merged_c1	5mC	chr16	7260357	19	0.4758429276315789	0.2445459198533443	0.4945158438850512	0.4736842105263157	high	26	26	0	3	0.4166666666666667	0.5833333333333333	0.0	0.11538461538461539	0.46153846153846156	60.0	60.0	1219.7307692307693	480.5	0.43071913778348314	0.5926829268292683	0.02720450281425891	0.0	0.06830698892392077	0.0014615532553396743	26
merged_c1	5mC	chr16	38135604	16	0.43603515625	0.2445248921712239	0.4944945825499243	0.4375	high	21	21	0	0	0.15789473684210525	0.8421052631578947	0.0	0.0	0.38095238095238093	1.5238095238095237	1.0	495.2857142857143	305.0	0.6789613574273393	0.7317073170731707	0.0058072009291521495	0.0	0.09997729229840935	0.0010062648099457916	21
merged_c1	5mC	chr16	78745626	20	0.4009765625	0.2445104900159334	0.4944800198349104	0.4	high	22	22	0	1	0.4090909090909091	0.5909090909090908	0.0	0.045454545454545456	0.4090909090909091	60.0	60.0	693.7272727272727	457.5	0.5310878484658973	0.5975609756097561	0.0188470066518847	0.0	0.027612998737136126	0.0012391358246754578	22
merged_c1	5mC	chr16	75899578	26	0.5250901442307693	0.2444823279747596	0.4944515425951866	0.5384615384615384	high	34	33	1	6	0.15625	0.84375	0.029411764705882353	0.17647058823529413	0.5882352941176471	59.14705882352941	60.0	1316.8235294117646	548.0	0.5189791582923804	0.5897435897435898	0.025824964131994265	0.024390243902439025	0.02010701952584754	0.0016533304604983653	34
merged_c1	5mC	chr16	11806651	21	0.4258742559523809	0.2444513230096726	0.4944201887157042	0.4285714285714285	high	36	36	0	2	0.2571428571428571	0.7428571428571429	0.0	0.05555555555555555	0.6944444444444444	59.55555555555556	60.0	1029.4444444444443	402.0	0.49734756097560984	0.625	0.031165311653116534	0.0	0.021519958719089356	0.0020605570201170896	36
merged_c1	5mC	chr16	77127595	27	0.5486834490740741	0.2444463659215856	0.494415175658662	0.5555555555555556	high	39	34	5	2	0.18181818181818182	0.8181818181818181	0.1282051282051282	0.05128205128205128	0.4358974358974359	60.0	60.0	1764.3333333333333	715.0	0.6344351415730854	0.7279226240538268	0.035021888680425266	0.0	0.038309351289549834	0.001742683732948741	39
merged_c1	5mC	chr16	50634561	19	0.5732935855263158	0.2444404468201754	0.4944091896599166	0.5789473684210527	high	23	22	1	2	0.47619047619047616	0.5238095238095238	0.043478260869565216	0.08695652173913043	0.5652173913043478	60.0	60.0	943.0434782608696	526.0	0.5931680411301721	0.7560975609756098	0.022269353128313893	0.0	0.025236449173625233	0.0010700389105058367	23
merged_c1	5mC	chr16	34595883	12	0.4700520833333333	0.2444231437914299	0.4943916906577515	0.5	high	137	134	3	7	0.5476190476190477	0.45238095238095233	0.021897810218978103	0.051094890510948905	0.5474452554744526	18.956204379562045	1.0	1305.0	989.0	0.5792649035608679	0.6585365853658537	0.06355705892825352	0.0	0.03776483073343894	0.0073977371627502175	137
merged_c1	5mC	chr16	82651463	22	0.5053267045454546	0.2444098996909665	0.4943782961366392	0.5	high	27	26	1	1	0.38461538461538464	0.6153846153846154	0.037037037037037035	0.037037037037037035	0.5555555555555556	60.0	60.0	1029.7037037037037	486.0	0.6198710906027979	0.7	0.014453477868112016	0.0	0.007575493017786979	0.000829799004241195	27
merged_c1	5mC	chr16	36935783	18	0.4483506944444444	0.2444095486908956	0.494377941145128	0.4444444444444444	high	21	19	2	4	0.23529411764705882	0.7647058823529411	0.09523809523809523	0.19047619047619047	0.5714285714285714	1.9523809523809523	1.0	1088.857142857143	980.0	0.6375871893113272	0.7126328955597248	0.08246225319396053	0.0	0.17710373637805116	0.006144770800049158	21
merged_c1	5mC	chr16	82907232	12	0.580078125	0.2444069602272727	0.4943753232386025	0.5833333333333334	high	20	19	1	2	0.05555555555555555	0.9444444444444444	0.05	0.1	0.5	60.0	60.0	1055.75	661.5	0.729961638669747	0.7096774193548387	0.29878048780487804	0.0	0.025343892391271345	0.0013928951205953585	20
merged_c1	5mC	chr16	52948749	27	0.4459635416666667	0.2444011981670673	0.4943694955871239	0.4444444444444444	high	44	40	4	3	0.4473684210526316	0.5526315789473684	0.09090909090909091	0.06818181818181818	0.5227272727272727	58.38636363636363	60.0	1503.25	491.5	0.42980629683132887	0.6458333333333333	0.039356984478935694	0.0	0.03243772075244755	0.0011611110447097362	44
merged_c1	5mC	chr16	77491984	22	0.5046164772727273	0.2443984060576467	0.4943666716695683	0.5	high	28	28	0	3	0.35714285714285715	0.6428571428571428	0.0	0.10714285714285714	0.6428571428571429	57.107142857142854	60.0	1610.0714285714287	881.5	0.6473363103852015	0.759627727856226	0.05487804878048781	0.012195121951219513	0.02116805179683408	0.001331505471994766	28
merged_c1	5mC	chr16	10292800	24	0.4583333333333333	0.2443962650022644	0.4943645062120302	0.4583333333333333	high	31	29	2	3	0.27586206896551724	0.7241379310344828	0.06451612903225806	0.0967741935483871	0.5806451612903226	59.935483870967744	60.0	759.1290322580645	396.0	0.651582272495147	0.7560975609756098	0.043273013375295044	0.024390243902439025	0.008653846738296877	0.0011463109629012088	31
merged_c1	5mC	chr16	83138667	17	0.4137178308823529	0.2443925072165096	0.4943607055748966	0.4117647058823529	high	28	28	0	2	0.25	0.75	0.0	0.07142857142857142	0.5357142857142857	59.42857142857143	60.0	1660.2142857142858	749.0	0.5666678016173232	0.6829268292682927	0.0696864111498258	0.024390243902439025	0.02040118692139953	0.0013498756424319888	28
merged_c1	5mC	chr16	78707917	17	0.5251608455882353	0.2443608676686006	0.4943287040710873	0.5294117647058824	high	24	22	2	3	0.2857142857142857	0.7142857142857143	0.08333333333333333	0.125	0.4166666666666667	60.0	60.0	1106.4166666666667	668.0	0.7207574172159237	0.7317073170731707	0.051829268292682924	0.0	0.05177006865835112	0.0015458474326812922	24
merged_c1	5mC	chr16	79417888	12	0.58203125	0.2443584095348011	0.4943262177295486	0.5833333333333334	high	21	19	2	1	0.3157894736842105	0.6842105263157895	0.09523809523809523	0.047619047619047616	0.5238095238095238	58.95238095238095	60.0	1477.095238095238	829.0	0.5786522407798744	0.6764705882352942	0.07665505226480837	0.024390243902439025	0.026136941183347157	0.0013775564268305605	21
merged_c1	5mC	chr16	64639295	22	0.484375	0.2443364461263021	0.4943040017300104	0.5	high	27	27	0	2	0.2222222222222222	0.7777777777777778	0.0	0.07407407407407407	0.5185185185185185	60.0	60.0	924.8888888888889	503.0	0.62278295659453	0.6829268292682927	0.02981029810298103	0.0	0.011134670699137008	0.0027520640480360272	27
merged_c1	5mC	chr16	64246098	20	0.5376953125	0.2443354154887952	0.4943029592150903	0.55	high	27	27	0	4	0.23076923076923078	0.7692307692307692	0.0	0.14814814814814814	0.5185185185185185	60.0	60.0	1158.4074074074074	520.0	0.5899665946849074	0.6463414634146342	0.027100271002710025	0.0	0.05030720241766816	0.0034704147145583897	27
merged_c1	5mC	chr16	54976821	20	0.497265625	0.2443279065583881	0.4942953636828776	0.5	high	25	22	3	1	0.36363636363636365	0.6363636363636364	0.12	0.04	0.6	60.0	60.0	1190.88	342.0	0.5819955294522992	0.75	0.05951219512195122	0.024390243902439025	0.03813863415632815	0.0018828845791752965	25
merged_c1	5mC	chr16	84164723	25	0.483359375	0.2443100992838541	0.4942773505673248	0.48	high	29	28	1	1	0.3333333333333333	0.6666666666666667	0.034482758620689655	0.034482758620689655	0.5862068965517241	57.06896551724138	60.0	1054.0344827586207	432.0	0.6196474711638384	0.7530487804878049	0.026072329688814126	0.0	0.025859837540844092	0.0013064576334453153	29
merged_c1	5mC	chr16	16813466	17	0.4105009191176471	0.2443085838766659	0.4942758176126623	0.4117647058823529	high	28	27	1	1	0.2222222222222222	0.7777777777777778	0.03571428571428571	0.03571428571428571	0.5714285714285714	60.0	60.0	1338.4642857142858	586.5	0.5426776865352906	0.6420731707317073	0.036585365853658534	0.0	0.01583189979466881	0.0015549831027403126	28
merged_c1	5mC	chr16	82995094	16	0.42529296875	0.2443051656087239	0.4942723597458429	0.4375	high	27	26	1	4	0.24	0.76	0.037037037037037035	0.14814814814814814	0.4444444444444444	60.0	60.0	1646.9259259259259	755.0	0.625673922131412	0.7317073170731707	0.037940379403794036	0.024390243902439025	0.033426604140109374	0.0017859200368706071	27
merged_c1	5mC	chr16	63286281	22	0.4094460227272727	0.244299587233242	0.4942667166957957	0.4090909090909091	high	34	34	0	3	0.2647058823529412	0.7352941176470589	0.0	0.08823529411764706	0.5	58.588235294117645	60.0	983.1764705882352	524.5	0.6051382763965659	0.7073170731707317	0.04375896700143472	0.0	0.010857594822897354	0.0012732832574351687	34
merged_c1	5mC	chr16	60370937	13	0.3895733173076923	0.2442986904046474	0.494265809463539	0.3846153846153846	high	29	28	1	1	0.3076923076923077	0.6923076923076923	0.034482758620689655	0.034482758620689655	0.6551724137931034	60.0	60.0	971.3793103448276	240.0	0.5559562508428576	0.725	0.028595458368376788	0.0	0.03280558911626498	0.001635131978509694	29
merged_c1	5mC	chr16	14743237	11	0.4362571022727273	0.2442743474786931	0.4942411835113431	0.4545454545454545	high	20	19	1	5	0.2631578947368421	0.736842105263158	0.05	0.25	0.45	11.95	1.0	1123.4	461.5	0.5510383434966234	0.6341463414634146	0.06219512195121951	0.024390243902439025	0.00863216011181564	0.0029690174794022054	20
merged_c1	5mC	chr16	19973134	31	0.518586189516129	0.2442494382140456	0.4942159833656189	0.5161290322580645	high	38	37	1	3	0.2702702702702703	0.7297297297297297	0.02631578947368421	0.07894736842105263	0.5526315789473685	59.5	60.0	1013.7631578947369	393.0	0.6744205822891386	0.7376485303314572	0.02118100128369705	0.0	0.011710496972142749	0.0016213970299531599	38
