window_id	chrom	start	end	split	mark	target_base	npz_path	known_frac	methylated_frac_known	n_reads_used
chr15:37000000-38000000	chr15	37000000	38000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_37000000_38000000.npz	0.205357	0.000000	5096
chr15:38000000-39000000	chr15	38000000	39000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_38000000_39000000.npz	0.232779	0.000047	4706
chr15:39000000-40000000	chr15	39000000	40000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_39000000_40000000.npz	0.226804	0.000013	4635
chr15:40000000-41000000	chr15	40000000	41000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_40000000_41000000.npz	0.203566	0.000128	4781
chr15:41000000-42000000	chr15	41000000	42000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_41000000_42000000.npz	0.216168	0.000139	4824
chr15:42000000-43000000	chr15	42000000	43000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_42000000_43000000.npz	0.208483	0.000024	5075
chr15:43000000-44000000	chr15	43000000	44000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_43000000_44000000.npz	0.199972	0.000000	4711
chr15:44000000-45000000	chr15	44000000	45000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_44000000_45000000.npz	0.181058	0.000000	4390
chr15:45000000-46000000	chr15	45000000	46000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_45000000_46000000.npz	0.193636	0.000000	4565
chr15:46000000-47000000	chr15	46000000	47000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_46000000_47000000.npz	0.194774	0.000026	4836
chr15:47000000-48000000	chr15	47000000	48000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_47000000_48000000.npz	0.186556	0.000005	5417
chr15:48000000-49000000	chr15	48000000	49000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_48000000_49000000.npz	0.198100	0.000035	4810
chr15:49000000-50000000	chr15	49000000	50000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_49000000_50000000.npz	0.205837	0.000044	4865
chr15:50000000-51000000	chr15	50000000	51000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_50000000_51000000.npz	0.200271	0.000000	4852
chr15:51000000-52000000	chr15	51000000	52000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_51000000_52000000.npz	0.187006	0.000000	4749
chr15:52000000-53000000	chr15	52000000	53000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_52000000_53000000.npz	0.188739	0.000000	4636
chr15:53000000-54000000	chr15	53000000	54000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_53000000_54000000.npz	0.199684	0.000025	4800
chr15:54000000-55000000	chr15	54000000	55000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_54000000_55000000.npz	0.181232	0.000006	4917
chr15:55000000-56000000	chr15	55000000	56000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_55000000_56000000.npz	0.203784	0.000000	4841
chr15:56000000-57000000	chr15	56000000	57000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_56000000_57000000.npz	0.202472	0.000025	4820
chr15:57000000-58000000	chr15	57000000	58000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_57000000_58000000.npz	0.204379	0.000000	4766
chr15:58000000-59000000	chr15	58000000	59000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_58000000_59000000.npz	0.208066	0.000014	4825
chr15:59000000-60000000	chr15	59000000	60000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_59000000_60000000.npz	0.198683	0.000005	5289
chr15:60000000-61000000	chr15	60000000	61000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_60000000_61000000.npz	0.213644	0.000000	7046
chr15:61000000-62000000	chr15	61000000	62000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_61000000_62000000.npz	0.212951	0.000009	7400
chr15:62000000-63000000	chr15	62000000	63000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_62000000_63000000.npz	0.217742	0.000005	7246
chr15:63000000-64000000	chr15	63000000	64000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_63000000_64000000.npz	0.223615	0.000000	7106
chr15:64000000-65000000	chr15	64000000	65000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_64000000_65000000.npz	0.227569	0.000013	6965
chr15:65000000-66000000	chr15	65000000	66000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_65000000_66000000.npz	0.196424	0.000000	7303
chr15:66000000-67000000	chr15	66000000	67000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_66000000_67000000.npz	0.222579	0.000000	7002
chr15:67000000-68000000	chr15	67000000	68000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_67000000_68000000.npz	0.224788	0.000000	7070
chr15:68000000-69000000	chr15	68000000	69000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_68000000_69000000.npz	0.214927	0.000000	7068
chr15:69000000-70000000	chr15	69000000	70000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_69000000_70000000.npz	0.205158	0.000000	7480
chr15:70000000-71000000	chr15	70000000	71000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_70000000_71000000.npz	0.207840	0.000000	7156
chr15:71000000-72000000	chr15	71000000	72000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_71000000_72000000.npz	0.229597	0.000000	6820
chr15:72000000-73000000	chr15	72000000	73000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_72000000_73000000.npz	0.246181	0.000000	7229
chr15:73000000-74000000	chr15	73000000	74000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_73000000_74000000.npz	0.224637	0.000022	7173
chr15:74000000-75000000	chr15	74000000	75000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_74000000_75000000.npz	0.205327	0.000000	7310
chr15:75000000-76000000	chr15	75000000	76000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_75000000_76000000.npz	0.236118	0.000000	7068
chr15:76000000-77000000	chr15	76000000	77000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_76000000_77000000.npz	0.227927	0.000000	6994
chr15:77000000-78000000	chr15	77000000	78000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_77000000_78000000.npz	0.205536	0.000000	7331
chr15:78000000-79000000	chr15	78000000	79000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_78000000_79000000.npz	0.213848	0.000005	6997
chr15:79000000-80000000	chr15	79000000	80000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_79000000_80000000.npz	0.204746	0.000010	7267
chr15:80000000-81000000	chr15	80000000	81000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_80000000_81000000.npz	0.217624	0.000000	7470
chr15:81000000-82000000	chr15	81000000	82000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_81000000_82000000.npz	0.197616	0.000000	7077
chr15:82000000-83000000	chr15	82000000	83000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_82000000_83000000.npz	0.222586	0.000004	6933
chr15:83000000-84000000	chr15	83000000	84000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_83000000_84000000.npz	0.205383	0.000010	7279
chr15:84000000-85000000	chr15	84000000	85000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_84000000_85000000.npz	0.189763	0.000000	6896
chr15:85000000-86000000	chr15	85000000	86000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_85000000_86000000.npz	0.212904	0.000000	6463
chr15:86000000-87000000	chr15	86000000	87000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_86000000_87000000.npz	0.230807	0.000009	7025
chr15:87000000-88000000	chr15	87000000	88000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_87000000_88000000.npz	0.232724	0.000004	6970
chr15:88000000-89000000	chr15	88000000	89000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_88000000_89000000.npz	0.215679	0.000000	7117
chr15:89000000-90000000	chr15	89000000	90000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_89000000_90000000.npz	0.205349	0.000000	6946
chr15:90000000-91000000	chr15	90000000	91000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_90000000_91000000.npz	0.217470	0.000000	7044
chr15:91000000-92000000	chr15	91000000	92000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_91000000_92000000.npz	0.196227	0.000000	6937
chr15:92000000-93000000	chr15	92000000	93000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_92000000_93000000.npz	0.188998	0.000000	6848
chr15:93000000-94000000	chr15	93000000	94000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_93000000_94000000.npz	0.192941	0.000000	6826
chr15:94000000-95000000	chr15	94000000	95000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_94000000_95000000.npz	0.194516	0.000000	6497
chr15:95000000-96000000	chr15	95000000	96000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_95000000_96000000.npz	0.196384	0.000000	6416
chr15:96000000-97000000	chr15	96000000	97000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_96000000_97000000.npz	0.214063	0.000000	6950
chr15:97000000-98000000	chr15	97000000	98000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_97000000_98000000.npz	0.205513	0.000000	7139
chr15:98000000-99000000	chr15	98000000	99000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr15_98000000_99000000.npz	0.222176	0.000000	7115
chr16:0-1000000	chr16	0	1000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_0_1000000.npz	0.272214	0.000143	4076
chr16:1000000-2000000	chr16	1000000	2000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_1000000_2000000.npz	0.275532	0.000123	4348
chr16:2000000-3000000	chr16	2000000	3000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_2000000_3000000.npz	0.259800	0.000058	4611
chr16:3000000-4000000	chr16	3000000	4000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_3000000_4000000.npz	0.234804	0.000328	4704
chr16:4000000-5000000	chr16	4000000	5000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_4000000_5000000.npz	0.248738	0.000044	4532
chr16:5000000-6000000	chr16	5000000	6000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_5000000_6000000.npz	0.218958	0.000005	4491
chr16:6000000-7000000	chr16	6000000	7000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_6000000_7000000.npz	0.197734	0.000000	4163
chr16:7000000-8000000	chr16	7000000	8000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_7000000_8000000.npz	0.200476	0.000000	4358
chr16:8000000-9000000	chr16	8000000	9000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_8000000_9000000.npz	0.217744	0.000037	4527
chr16:9000000-10000000	chr16	9000000	10000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_9000000_10000000.npz	0.211132	0.000014	4665
chr16:10000000-11000000	chr16	10000000	11000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_10000000_11000000.npz	0.223706	0.000004	4639
chr16:11000000-12000000	chr16	11000000	12000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_11000000_12000000.npz	0.235979	0.000017	4857
chr16:12000000-13000000	chr16	12000000	13000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_12000000_13000000.npz	0.219260	0.000036	4584
chr16:13000000-14000000	chr16	13000000	14000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_13000000_14000000.npz	0.207733	0.000000	4665
chr16:14000000-15000000	chr16	14000000	15000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_14000000_15000000.npz	0.214773	0.000000	5090
chr16:15000000-16000000	chr16	15000000	16000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_15000000_16000000.npz	0.224787	0.000067	4787
chr16:16000000-17000000	chr16	16000000	17000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_16000000_17000000.npz	0.220741	0.000005	4565
chr16:17000000-18000000	chr16	17000000	18000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_17000000_18000000.npz	0.218034	0.000014	4659
chr16:18000000-19000000	chr16	18000000	19000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_18000000_19000000.npz	0.220939	0.000023	4781
chr16:19000000-20000000	chr16	19000000	20000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_19000000_20000000.npz	0.215930	0.000005	4546
chr16:20000000-21000000	chr16	20000000	21000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_20000000_21000000.npz	0.211903	0.000000	4682
chr16:21000000-22000000	chr16	21000000	22000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_21000000_22000000.npz	0.217675	0.000009	4823
chr16:22000000-23000000	chr16	22000000	23000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_22000000_23000000.npz	0.216962	0.000000	4876
chr16:23000000-24000000	chr16	23000000	24000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_23000000_24000000.npz	0.220190	0.000077	4632
chr16:24000000-25000000	chr16	24000000	25000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_24000000_25000000.npz	0.214655	0.000009	4715
chr16:25000000-26000000	chr16	25000000	26000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_25000000_26000000.npz	0.207523	0.000019	4741
chr16:26000000-27000000	chr16	26000000	27000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_26000000_27000000.npz	0.203815	0.000005	4545
chr16:27000000-28000000	chr16	27000000	28000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_27000000_28000000.npz	0.227399	0.000026	4708
chr16:28000000-29000000	chr16	28000000	29000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_28000000_29000000.npz	0.239798	0.000054	4740
chr16:29000000-30000000	chr16	29000000	30000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_29000000_30000000.npz	0.232771	0.000069	4480
chr16:30000000-31000000	chr16	30000000	31000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_30000000_31000000.npz	0.239356	0.000079	4528
chr16:31000000-32000000	chr16	31000000	32000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_31000000_32000000.npz	0.238909	0.000046	4779
chr16:32000000-33000000	chr16	32000000	33000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_32000000_33000000.npz	0.198712	0.000010	4670
chr16:33000000-34000000	chr16	33000000	34000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_33000000_34000000.npz	0.209174	0.000010	4546
chr16:34000000-35000000	chr16	34000000	35000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_34000000_35000000.npz	0.211433	0.000009	4582
chr16:35000000-36000000	chr16	35000000	36000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_35000000_36000000.npz	0.203124	0.000000	4573
chr16:36000000-37000000	chr16	36000000	37000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_36000000_37000000.npz	0.169350	0.000260	3601
chr16:37000000-38000000	chr16	37000000	38000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_37000000_38000000.npz	0.169380	0.000366	3127
chr16:38000000-39000000	chr16	38000000	39000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_38000000_39000000.npz	0.202586	0.000000	4870
chr16:39000000-40000000	chr16	39000000	40000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_39000000_40000000.npz	0.178516	0.000314	4195
chr16:40000000-41000000	chr16	40000000	41000000	train	h3k27me3	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27me3_C/h3k27me3_C_labels/chr16_40000000_41000000.npz	0.190040	0.001310	3957
