window_id	chrom	start	end	split	mark	target_base	npz_path	known_frac	methylated_frac_known	n_reads_used
chr10:80000000-81000000	chr10	80000000	81000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_80000000_81000000.npz	0.216178	0.000153	4557
chr10:81000000-82000000	chr10	81000000	82000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_81000000_82000000.npz	0.196750	0.000015	4593
chr10:82000000-83000000	chr10	82000000	83000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_82000000_83000000.npz	0.172489	0.000000	4600
chr10:83000000-84000000	chr10	83000000	84000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_83000000_84000000.npz	0.178304	0.000050	4616
chr10:84000000-85000000	chr10	84000000	85000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_84000000_85000000.npz	0.187753	0.000021	4550
chr10:85000000-86000000	chr10	85000000	86000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_85000000_86000000.npz	0.190394	0.000063	4552
chr10:86000000-87000000	chr10	86000000	87000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_86000000_87000000.npz	0.201153	0.000000	4586
chr10:87000000-88000000	chr10	87000000	88000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_87000000_88000000.npz	0.217965	0.000046	4642
chr10:88000000-89000000	chr10	88000000	89000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_88000000_89000000.npz	0.180259	0.000055	4829
chr10:89000000-90000000	chr10	89000000	90000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_89000000_90000000.npz	0.178131	0.000045	4906
chr10:90000000-91000000	chr10	90000000	91000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_90000000_91000000.npz	0.181542	0.000050	4944
chr10:91000000-92000000	chr10	91000000	92000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_91000000_92000000.npz	0.186230	0.000021	4826
chr10:92000000-93000000	chr10	92000000	93000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_92000000_93000000.npz	0.185742	0.000102	4696
chr10:93000000-94000000	chr10	93000000	94000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_93000000_94000000.npz	0.189372	0.000074	4748
chr10:94000000-95000000	chr10	94000000	95000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_94000000_95000000.npz	0.199897	0.000025	4716
chr10:95000000-96000000	chr10	95000000	96000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_95000000_96000000.npz	0.181960	0.000038	4733
chr10:96000000-97000000	chr10	96000000	97000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_96000000_97000000.npz	0.194786	0.000098	4833
chr10:97000000-98000000	chr10	97000000	98000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_97000000_98000000.npz	0.204256	0.000255	4795
chr10:98000000-99000000	chr10	98000000	99000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_98000000_99000000.npz	0.218347	0.000169	4526
chr10:99000000-100000000	chr10	99000000	100000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_99000000_100000000.npz	0.189846	0.000079	4553
chr10:100000000-101000000	chr10	100000000	101000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_100000000_101000000.npz	0.202376	0.000015	4612
chr10:101000000-102000000	chr10	101000000	102000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_101000000_102000000.npz	0.220118	0.000050	4634
chr10:102000000-103000000	chr10	102000000	103000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_102000000_103000000.npz	0.212642	0.000052	4621
chr10:103000000-104000000	chr10	103000000	104000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_103000000_104000000.npz	0.203887	0.000196	4765
chr10:104000000-105000000	chr10	104000000	105000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_104000000_105000000.npz	0.215194	0.000102	4671
chr10:105000000-106000000	chr10	105000000	106000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_105000000_106000000.npz	0.194675	0.000005	4725
chr10:106000000-107000000	chr10	106000000	107000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_106000000_107000000.npz	0.184610	0.000000	4655
chr10:107000000-108000000	chr10	107000000	108000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_107000000_108000000.npz	0.190097	0.000063	4686
chr10:108000000-109000000	chr10	108000000	109000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_108000000_109000000.npz	0.179932	0.000006	4668
chr10:109000000-110000000	chr10	109000000	110000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_109000000_110000000.npz	0.181587	0.000000	4641
chr10:110000000-111000000	chr10	110000000	111000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_110000000_111000000.npz	0.195496	0.000000	4686
chr10:111000000-112000000	chr10	111000000	112000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_111000000_112000000.npz	0.196072	0.000240	4927
chr10:112000000-113000000	chr10	112000000	113000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_112000000_113000000.npz	0.192875	0.000005	4864
chr10:113000000-114000000	chr10	113000000	114000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_113000000_114000000.npz	0.195398	0.000015	4528
chr10:114000000-115000000	chr10	114000000	115000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_114000000_115000000.npz	0.199481	0.000045	4539
chr10:115000000-116000000	chr10	115000000	116000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_115000000_116000000.npz	0.196228	0.000041	4556
chr10:116000000-117000000	chr10	116000000	117000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_116000000_117000000.npz	0.174043	0.000011	4633
chr10:117000000-118000000	chr10	117000000	118000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_117000000_118000000.npz	0.203831	0.000054	4417
chr10:118000000-119000000	chr10	118000000	119000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_118000000_119000000.npz	0.210230	0.000000	4573
chr10:119000000-120000000	chr10	119000000	120000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_119000000_120000000.npz	0.202045	0.000119	4651
chr10:120000000-121000000	chr10	120000000	121000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_120000000_121000000.npz	0.202438	0.000114	4582
chr10:121000000-122000000	chr10	121000000	122000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_121000000_122000000.npz	0.197954	0.000010	4614
chr10:122000000-123000000	chr10	122000000	123000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_122000000_123000000.npz	0.210769	0.000028	4361
chr10:123000000-124000000	chr10	123000000	124000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_123000000_124000000.npz	0.210385	0.000010	4663
chr10:124000000-125000000	chr10	124000000	125000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_124000000_125000000.npz	0.218436	0.000000	4463
chr10:125000000-126000000	chr10	125000000	126000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_125000000_126000000.npz	0.221838	0.000059	4356
chr10:126000000-127000000	chr10	126000000	127000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_126000000_127000000.npz	0.204782	0.000015	4422
chr10:127000000-128000000	chr10	127000000	128000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_127000000_128000000.npz	0.206741	0.000010	4173
chr10:128000000-129000000	chr10	128000000	129000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_128000000_129000000.npz	0.208760	0.000024	4129
chr10:129000000-130000000	chr10	129000000	130000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_129000000_130000000.npz	0.218489	0.000014	4215
chr10:130000000-131000000	chr10	130000000	131000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_130000000_131000000.npz	0.206171	0.000082	4248
chr10:131000000-132000000	chr10	131000000	132000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_131000000_132000000.npz	0.218012	0.000014	4071
chr10:132000000-133000000	chr10	132000000	133000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_132000000_133000000.npz	0.220797	0.000100	4023
chr10:133000000-134000000	chr10	133000000	134000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr10_133000000_134000000.npz	0.236623	0.000296	4096
chr11:0-1000000	chr11	0	1000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_0_1000000.npz	0.233429	0.000116	6260
chr11:1000000-2000000	chr11	1000000	2000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_1000000_2000000.npz	0.250919	0.000155	6022
chr11:2000000-3000000	chr11	2000000	3000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_2000000_3000000.npz	0.254306	0.000020	6235
chr11:3000000-4000000	chr11	3000000	4000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_3000000_4000000.npz	0.225888	0.000022	6603
chr11:4000000-5000000	chr11	4000000	5000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_4000000_5000000.npz	0.189937	0.000005	6868
chr11:5000000-6000000	chr11	5000000	6000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_5000000_6000000.npz	0.184338	0.000005	7165
chr11:6000000-7000000	chr11	6000000	7000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_6000000_7000000.npz	0.203083	0.000005	6849
chr11:7000000-8000000	chr11	7000000	8000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_7000000_8000000.npz	0.189443	0.000005	6869
chr11:8000000-9000000	chr11	8000000	9000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_8000000_9000000.npz	0.215469	0.000019	7012
chr11:9000000-10000000	chr11	9000000	10000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_9000000_10000000.npz	0.198955	0.000010	7003
chr11:10000000-11000000	chr11	10000000	11000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_10000000_11000000.npz	0.198608	0.000000	7049
chr11:11000000-12000000	chr11	11000000	12000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_11000000_12000000.npz	0.207498	0.000005	6790
chr11:12000000-13000000	chr11	12000000	13000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_12000000_13000000.npz	0.205513	0.000005	6737
chr11:13000000-14000000	chr11	13000000	14000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_13000000_14000000.npz	0.194791	0.000005	4685
chr11:14000000-15000000	chr11	14000000	15000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_14000000_15000000.npz	0.193976	0.000005	4755
chr11:15000000-16000000	chr11	15000000	16000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_15000000_16000000.npz	0.197683	0.000000	4450
chr11:16000000-17000000	chr11	16000000	17000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_16000000_17000000.npz	0.193197	0.000000	4631
chr11:17000000-18000000	chr11	17000000	18000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_17000000_18000000.npz	0.213296	0.000075	4539
chr11:18000000-19000000	chr11	18000000	19000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_18000000_19000000.npz	0.200285	0.000065	4683
chr11:19000000-20000000	chr11	19000000	20000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_19000000_20000000.npz	0.200695	0.000005	4636
chr11:20000000-21000000	chr11	20000000	21000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_20000000_21000000.npz	0.193809	0.000036	4548
chr11:21000000-22000000	chr11	21000000	22000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_21000000_22000000.npz	0.177291	0.000000	4587
chr11:22000000-23000000	chr11	22000000	23000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_22000000_23000000.npz	0.176218	0.000000	4747
chr11:23000000-24000000	chr11	23000000	24000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_23000000_24000000.npz	0.172864	0.000006	4695
chr11:24000000-25000000	chr11	24000000	25000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_24000000_25000000.npz	0.170383	0.000000	4588
chr11:25000000-26000000	chr11	25000000	26000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_25000000_26000000.npz	0.167077	0.000018	4615
chr11:26000000-27000000	chr11	26000000	27000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_26000000_27000000.npz	0.175486	0.000000	4764
chr11:27000000-28000000	chr11	27000000	28000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_27000000_28000000.npz	0.192311	0.000010	4473
chr11:28000000-29000000	chr11	28000000	29000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_28000000_29000000.npz	0.175666	0.000006	4648
chr11:29000000-30000000	chr11	29000000	30000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_29000000_30000000.npz	0.177343	0.000000	4599
chr11:30000000-31000000	chr11	30000000	31000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_30000000_31000000.npz	0.192210	0.000005	4589
chr11:31000000-32000000	chr11	31000000	32000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_31000000_32000000.npz	0.178882	0.000011	4792
chr11:32000000-33000000	chr11	32000000	33000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_32000000_33000000.npz	0.201321	0.000010	4609
chr11:33000000-34000000	chr11	33000000	34000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_33000000_34000000.npz	0.191601	0.000068	4702
chr11:34000000-35000000	chr11	34000000	35000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_34000000_35000000.npz	0.202787	0.000010	4704
chr11:35000000-36000000	chr11	35000000	36000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_35000000_36000000.npz	0.193502	0.000103	4696
chr11:36000000-37000000	chr11	36000000	37000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_36000000_37000000.npz	0.193082	0.000021	4559
chr11:37000000-38000000	chr11	37000000	38000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_37000000_38000000.npz	0.172114	0.000000	4586
chr11:38000000-39000000	chr11	38000000	39000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_38000000_39000000.npz	0.171368	0.000058	4468
chr11:39000000-40000000	chr11	39000000	40000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_39000000_40000000.npz	0.175638	0.000006	4268
chr11:40000000-41000000	chr11	40000000	41000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_40000000_41000000.npz	0.182101	0.000016	4472
chr11:41000000-42000000	chr11	41000000	42000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_41000000_42000000.npz	0.179759	0.000000	4680
chr11:42000000-43000000	chr11	42000000	43000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_42000000_43000000.npz	0.181281	0.000028	4496
chr11:43000000-44000000	chr11	43000000	44000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_43000000_44000000.npz	0.186069	0.000011	4610
chr11:44000000-45000000	chr11	44000000	45000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_44000000_45000000.npz	0.213998	0.000056	4405
chr11:45000000-46000000	chr11	45000000	46000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_45000000_46000000.npz	0.232061	0.000073	4318
chr11:46000000-47000000	chr11	46000000	47000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_46000000_47000000.npz	0.208412	0.000293	4585
chr11:47000000-48000000	chr11	47000000	48000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_47000000_48000000.npz	0.198948	0.000166	4442
chr11:48000000-49000000	chr11	48000000	49000000	train	h3k27ac	C	/data/leuven/383/vsc38330/thesis_dimelo/src/preprocessing/phase2_long_context/backends_all_marks/backend_h3k27ac_C/h3k27ac_C_labels/chr11_48000000_49000000.npz	0.187753	0.000170	4655
